Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre,Genre_2020
7239,Trace Memory,DS,2005.0,Sep,26.0,undefined,Nintendo  ,Cing  ,6.5,,0.15,0.01,0.12,0.01,0.29,https://www.vgchartz.com/game/2519/trace-memory/?region=All,Adventure,Adventure
7240,Sesame Street: Cookie's Counting Carnival,Wii,2010.0,Oct,20.0,undefined,Warner Bros. Interactive  ,Black Lantern Studios  ,,,0.27,,,0.02,0.29,https://www.vgchartz.com/game/47272/sesame-street-cookies-counting-carnival/?region=All,Misc,Misc
7241,Jikkyou Powerful Pro Yakyuu 8,PS2,2001.0,Aug,30.0,undefined,Konami  ,Diamond Head  ,,,,,0.29,,0.29,https://www.vgchartz.com/game/4074/jikkyou-powerful-pro-yakyuu-8/?region=All,Sports,Sports
7242,Forsaken 64,N64,1998.0,Apr,30.0,undefined,Acclaim Entertainment  ,Iguana Entertainment  ,8.3,,0.23,0.06,,0.0,0.29,https://www.vgchartz.com/game/792/forsaken-64/?region=All,undefined,Shooter
7243,Hatsune Miku: Project Diva Extend,PSP,2011.0,Nov,10.0,undefined,Sega  ,Sega  ,,,,,0.33,,0.33,https://www.vgchartz.com/game/70121/hatsune-miku-project-diva-extend/?region=All,Misc,Misc
7244,Jeremy McGrath Supercross 2000,N64,2000.0,Feb,29.0,undefined,Acclaim Entertainment  ,Acclaim Entertainment  ,,,0.23,0.06,,0.0,0.29,https://www.vgchartz.com/game/5224/jeremy-mcgrath-supercross-2000/?region=All,Racing,Racing
7245,Ken Griffey Jr.'s Slugfest,N64,1999.0,May,10.0,undefined,Nintendo  ,Angel Studios  ,,,0.23,0.06,,0.0,0.29,https://www.vgchartz.com/game/49826/ken-griffey-jrs-slugfest/?region=All,Sports,Sports
7246,Supercross 2000,N64,1999.0,Nov,24.0,undefined,Electronic Arts  ,MBL Research  ,,,0.23,0.06,,0.0,0.29,https://www.vgchartz.com/game/2295/supercross-2000/?region=All,Racing,Racing
7247,The New Tetris,N64,1999.0,Jul,31.0,undefined,Nintendo  ,H2O Interactive  ,,,0.22,0.05,0.02,0.0,0.29,https://www.vgchartz.com/game/36757/the-new-tetris/?region=All,Puzzle,Puzzle
7248,Top Gear Overdrive,N64,1998.0,Nov,23.0,undefined,Kemco  ,Snowblind Studios  ,,,0.23,0.06,,0.0,0.29,https://www.vgchartz.com/game/2500/top-gear-overdrive/?region=All,Racing,Racing
7249,War Gods,N64,1997.0,May,21.0,undefined,Midway Games  ,Eurocom Entertainment Software  ,,,0.23,0.06,,0.0,0.29,https://www.vgchartz.com/game/2628/war-gods/?region=All,Fighting,Fighting
7250,Xena: Warrior Princess - The Talisman of Fate,N64,1999.0,Nov,30.0,undefined,Titus  ,Saffire Corporation  ,,,0.23,0.06,,0.0,0.29,https://www.vgchartz.com/game/2768/xena-warrior-princess-the-talisman-of-fate/?region=All,Fighting,Fighting
7251,Duel Masters: Sempai Legends,GBA,2004.0,Jun,1.0,undefined,Atari  ,Mistic Software  ,7.1,,0.21,0.08,,0.01,0.29,https://www.vgchartz.com/game/19202/duel-masters-sempai-legends/?region=All,Misc,Misc
7252,Trauma Center: New Blood,Wii,2007.0,Nov,20.0,undefined,Atlus  ,Atlus Co.  ,7.5,,0.22,0.04,0.01,0.02,0.29,https://www.vgchartz.com/game/12813/trauma-center-new-blood/?region=All,Simulation,Simulation
7253,Marvel Super Hero Squad,PS2,2009.0,Oct,20.0,undefined,THQ  ,Mass Media Inc.  ,,,0.14,0.11,,0.04,0.29,https://www.vgchartz.com/game/34889/marvel-super-hero-squad/?region=All,Fighting,Fighting
7254,BATTLETECH,PC,,,,undefined,Unknown  ,Harebrained Schemes  ,,,,,,,,https://www.vgchartz.com/game/223585/battletech/?region=All,undefined,Action-Adventure
7255,Heroes of the Pacific,PS2,2005.0,Sep,28.0,undefined,Ubisoft  ,IR Gurus Interactive  ,,,0.14,0.11,,0.04,0.29,https://www.vgchartz.com/game/5190/heroes-of-the-pacific/?region=All,Simulation,Simulation
7256,The BIGS 2,Wii,2009.0,Jul,7.0,undefined,2K Sports  ,Blue Castle Games  ,6.3,,0.26,0.01,,0.02,0.29,https://www.vgchartz.com/game/33338/the-bigs-2/?region=All,Sports,Sports
7257,The Lord of the Rings: The Third Age,GC,2004.0,Nov,2.0,undefined,Electronic Arts  ,EA Redwood Shores  ,7.9,,0.22,0.06,,0.01,0.29,https://www.vgchartz.com/game/5278/the-lord-of-the-rings-the-third-age/?region=All,Role-Playing,Role-Playing
7258,Tricolour Lovestory,PC,,,,undefined,Unknown  ,HL-Galgame  ,,,,,,,,https://www.vgchartz.com/game/223586/tricolour-lovestory/?region=All,undefined,Visual Novel
7259,Nicktoons: Battle for Volcano Island,GC,2006.0,Oct,24.0,undefined,THQ  ,Blue Tongue  ,,,0.22,0.06,,0.01,0.29,https://www.vgchartz.com/game/1642/nicktoons-battle-for-volcano-island/?region=All,Action,Action
7260,Sonic Boom: Shattered Crystal,3DS,2014.0,Nov,11.0,undefined,Sega  ,Sanzaru Games  ,3.8,,0.17,0.09,,0.03,0.29,https://www.vgchartz.com/game/82733/sonic-boom-shattered-crystal/?region=All,Action,Action
7261,LEGO Harry Potter: Years 5-7,PSP,2011.0,Nov,11.0,undefined,Warner Bros. Interactive  ,Traveller's Tales  ,,,0.11,0.12,,0.06,0.29,https://www.vgchartz.com/game/51294/lego-harry-potter-years-5-7/?region=All,Action,Action
7262,Mah Jong Quest: Expeditions,DS,2007.0,Oct,16.0,undefined,Activision  ,Game Brains  ,,,0.02,0.26,,0.01,0.29,https://www.vgchartz.com/game/30869/mah-jong-quest-expeditions/?region=All,Puzzle,Puzzle
7263,Madden NFL 08,XB,2007.0,Aug,14.0,undefined,EA Sports  ,EA Tiburon  ,,,0.22,0.06,,0.01,0.29,https://www.vgchartz.com/game/7179/madden-nfl-08/?region=All,Sports,Sports
7264,Overcooked! 2,NS,2018.0,Aug,7.0,undefined,Sold Out  ,Ghost Town Games  ,8.4,,0.17,0.09,0.01,0.03,0.29,https://www.vgchartz.com/game/222193/overcooked-2/?region=All,undefined,Simulation
7265,DX Game of Life,PS,1996.0,Mar,22.0,undefined,Takara  ,Takara  ,,,,,0.27,0.02,0.29,https://www.vgchartz.com/game/3184/dx-game-of-life/?region=All,Misc,Misc
7266,Montaro,PC,,,,undefined,Unknown  ,JCKSLAP  ,,,,,,,,https://www.vgchartz.com/game/223587/montaro/?region=All,undefined,Action
7267,Alien: Isolation,X360,2014.0,Oct,7.0,undefined,Sega  ,Creative Assembly  ,,,0.16,0.11,,0.03,0.29,https://www.vgchartz.com/game/77804/alien-isolation/?region=All,Shooter,Shooter
7268,Pirates of the Caribbean,XB,2003.0,Jul,1.0,undefined,Bethesda Softworks  ,Akella  ,,,0.22,0.06,,0.01,0.29,https://www.vgchartz.com/game/1745/pirates-of-the-caribbean/?region=All,Role-Playing,Role-Playing
7269,RPG Maker,PS,2000.0,Sep,19.0,undefined,Agetec  ,Kuusou Kagaku  ,,,,,0.29,,0.29,https://www.vgchartz.com/game/4203/rpg-maker/?region=All,Role-Playing,Role-Playing
7270,Mass Effect Trilogy,PC,2012.0,Nov,6.0,undefined,Electronic Arts  ,Unknown  ,,,0.09,0.17,,0.02,0.29,https://www.vgchartz.com/game/71124/mass-effect-trilogy/?region=All,Action,Action
7271,The Punisher,XB,2005.0,Jan,17.0,undefined,THQ  ,Volition Inc.  ,,,0.22,0.06,,0.01,0.29,https://www.vgchartz.com/game/2407/the-punisher/?region=All,Action,Action
7272,The Legend of Legacy,3DS,2015.0,Oct,13.0,undefined,Atlus  ,Cattle Call  ,6.0,,0.14,0.02,0.11,0.02,0.29,https://www.vgchartz.com/game/85142/the-legend-of-legacy/?region=All,Role-Playing,Role-Playing
7273,Turning Point: Fall of Liberty,X360,2008.0,Feb,26.0,undefined,Codemasters  ,Spark Unlimited  ,,,0.23,0.04,,0.02,0.29,https://www.vgchartz.com/game/16831/turning-point-fall-of-liberty/?region=All,Shooter,Shooter
7274,Majin and the Forsaken Kingdom,PS3,2010.0,Nov,23.0,undefined,Namco Bandai  ,Game Republic  ,7.0,,0.09,0.14,0.01,0.05,0.29,https://www.vgchartz.com/game/43811/majin-and-the-forsaken-kingdom/?region=All,Adventure,Adventure
7275,MLB Pennant Race,PS,1996.0,Sep,30.0,undefined,Sony Computer Entertainment  ,Sony Interactive Studios America  ,,,0.16,0.11,,0.02,0.29,https://www.vgchartz.com/game/1383/mlb-pennant-race/?region=All,Sports,Sports
7276,Monkey Island 2 Special Edition: LeChuck's Revenge,PC,2010.0,Jul,7.0,undefined,LucasArts  ,LucasArts  ,,,,,,,,https://www.vgchartz.com/game/54779/monkey-island-2-special-edition-lechucks-revenge/?region=All,undefined,Adventure
7277,Disgaea 3: Absence of Detention,PSV,2012.0,Apr,17.0,undefined,NIS America  ,Nippon Ichi Software  ,,,0.11,0.06,0.07,0.04,0.29,https://www.vgchartz.com/game/63602/disgaea-3-absence-of-detention/?region=All,Role-Playing,Role-Playing
7278,Cars 3: Driven to Win,PS4,2017.0,Jun,13.0,undefined,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,,,0.06,0.18,0.01,0.04,0.29,https://www.vgchartz.com/game/166964/cars-3-driven-to-win/?region=All,undefined,Racing
7279,SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,SNES,1991.0,Dec,21.0,undefined,Angel Studios  ,Unknown  ,,,,,0.29,0.0,0.29,https://www.vgchartz.com/game/4258/sd-gundam-gaiden-knight-gundam-monogatari-ooinaru-isan/?region=All,Role-Playing,Role-Playing
7280,The Sims 2,PC,2004.0,Sep,14.0,undefined,Electronic Arts  ,Maxis  ,8.9,,0.02,0.24,,0.03,0.29,https://www.vgchartz.com/game/6479/the-sims-2/?region=All,Simulation,Simulation
7281,MLB Power Pros,Wii,2007.0,Oct,3.0,undefined,2K Sports  ,PawaPuro Production  ,8.5,,0.23,,0.04,0.02,0.29,https://www.vgchartz.com/game/7569/mlb-power-pros/?region=All,Sports,Sports
7282,Shrek Super Party,PS2,2002.0,Nov,16.0,undefined,TDK Mediactive  ,Mass Media  ,,,0.14,0.11,,0.04,0.29,https://www.vgchartz.com/game/5690/shrek-super-party/?region=All,Misc,Misc
7283,Aragami,PC,2016.0,Oct,4.0,undefined,Lince Works  ,Lince Works  ,,,,,,,,https://www.vgchartz.com/game/137632/aragami/?region=All,undefined,Action
7284,"Sakura Wars 4: Koi Seyo,Otome",DC,2002.0,Mar,21.0,undefined,Sega  ,Overworks  ,,,,,0.29,,0.29,https://www.vgchartz.com/game/4221/sakura-wars-4-koi-seyootome/?region=All,Adventure,Adventure
7285,"Sakura Wars: So Long, My Love",PS2,2010.0,Mar,30.0,undefined,NIS America  ,RED Entertainment  ,8.8,,0.07,0.05,0.15,0.02,0.29,https://www.vgchartz.com/game/4222/sakura-wars-so-long-my-love/?region=All,Role-Playing,Role-Playing
7286,Dynasty Tactics,PS2,2002.0,Sep,17.0,undefined,KOEI  ,Koei  ,,,0.06,0.05,0.16,0.02,0.29,https://www.vgchartz.com/game/608/dynasty-tactics/?region=All,Strategy,Strategy
7287,One Piece Unlimited Cruise 2: Awakening of a Hero,Wii,2009.0,Sep,25.0,undefined,Namco Bandai  ,Ganbarion  ,,,,0.1,0.17,0.01,0.29,https://www.vgchartz.com/game/25060/one-piece-unlimited-cruise-2-awakening-of-a-hero/?region=All,Action,Action
7288,Skylanders Imaginators,X360,2016.0,Oct,16.0,undefined,Activision  ,Toys for Bob  ,,,0.14,0.12,,0.02,0.29,https://www.vgchartz.com/game/117542/skylanders-imaginators/?region=All,undefined,Platform
7289,Downwell,PC,,,,undefined,Unknown  ,Moppin  ,,,,,,,,https://www.vgchartz.com/game/223588/downwell/?region=All,undefined,Platform
7290,Sengoku Basara: Samurai Heroes,Wii,2010.0,Oct,12.0,undefined,Capcom  ,Capcom  ,6.0,,0.06,0.02,0.2,0.01,0.29,https://www.vgchartz.com/game/37510/sengoku-basara-samurai-heroes/?region=All,Action,Action
7291,Snowboarding,PS,2000.0,Dec,20.0,undefined,A1 Games  ,Atelier Double  ,,,0.16,0.11,,0.02,0.29,https://www.vgchartz.com/game/29252/snowboarding/?region=All,Sports,Sports
7292,Warriors Orochi 2,PSP,2009.0,Aug,25.0,undefined,KOEI  ,Omega Force  ,5.3,,0.06,0.0,0.22,0.01,0.29,https://www.vgchartz.com/game/29423/warriors-orochi-2/?region=All,Action,Action
7293,Puzzle Quest: Challenge of the Warlords,Wii,2007.0,Nov,30.0,undefined,D3 Publisher  ,Vicious Cycle  ,,,0.26,0.0,,0.02,0.29,https://www.vgchartz.com/game/12990/puzzle-quest-challenge-of-the-warlords/?region=All,Puzzle,Puzzle
7294,Metal Gear Solid V: The Definitive Experience,PS4,2016.0,Oct,11.0,undefined,Konami Digital Entertainment  ,Kojima Productions  ,,,0.13,0.08,0.03,0.04,0.29,https://www.vgchartz.com/game/132807/metal-gear-solid-v-the-definitive-experience/?region=All,undefined,Action
7295,Outrage,PC,,,,undefined,Unknown  ,Astronomic Games  ,,,,,,,,https://www.vgchartz.com/game/223589/outrage/?region=All,undefined,Action-Adventure
7296,Army of Two: The Devil's Cartel,PS3,2013.0,Mar,26.0,undefined,Electronic Arts  ,Visceral Games  ,,,0.11,0.12,0.01,0.05,0.29,https://www.vgchartz.com/game/71166/army-of-two-the-devils-cartel/?region=All,Shooter,Shooter
7297,Learn with Pokémon: Typing Adventure,DS,2011.0,Apr,21.0,undefined,Nintendo  ,Genius Sonority Inc.  ,,,,,0.29,,0.29,https://www.vgchartz.com/game/47635/learn-with-pokemon-typing-adventure/?region=All,undefined,Misc
7298,Dragon Ball Heroes: Ultimate Mission,3DS,2013.0,Feb,28.0,undefined,Namco Bandai Games  ,Dimps Corporation  ,,,,,0.29,,0.29,https://www.vgchartz.com/game/71676/dragon-ball-heroes-ultimate-mission/?region=All,Misc,Misc
7299,007 Legends,X360,2012.0,Oct,16.0,undefined,Activision  ,Eurocom  ,,,0.13,0.13,,0.02,0.29,https://www.vgchartz.com/game/71064/007-legends/?region=All,undefined,Shooter
7300,Rocketbirds: Hardboiled Chicken,PC,,,,undefined,Unknown  ,Ratloop Asia Pte Ltd  ,,,,,,,,https://www.vgchartz.com/game/223590/rocketbirds-hardboiled-chicken/?region=All,undefined,Platform
7301,Dead Rising: Chop Till You Drop,Wii,2009.0,Feb,24.0,undefined,Capcom  ,Capcom Production Studio 1 / TOSE Software  ,6.7,7.2,0.15,0.07,0.05,0.02,0.29,https://www.vgchartz.com/game/25899/dead-rising-chop-till-you-drop/?region=All,Action,Action
7302,Surf's Up,PS2,2007.0,May,30.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.14,0.11,,0.04,0.29,https://www.vgchartz.com/game/6133/surfs-up/?region=All,Sports,Sports
7303,Looney Tunes Racing,PS,2000.0,Nov,13.0,undefined,Infogrames  ,Circus Freak  ,,,0.16,0.11,,0.02,0.29,https://www.vgchartz.com/game/12803/looney-tunes-racing/?region=All,Racing,Racing
7304,Feel the Magic XY/XX,DS,2004.0,Nov,16.0,undefined,Sega  ,Sonic Team  ,7.7,,0.17,0.0,0.1,0.02,0.29,https://www.vgchartz.com/game/721/feel-the-magic-xyxx/?region=All,Puzzle,Puzzle
7305,Final Fantasy X-2: International + Last Mission,PS2,2004.0,Feb,19.0,undefined,Square Enix  ,Square Enix  ,,,,,0.29,,0.29,https://www.vgchartz.com/game/3326/final-fantasy-x-2-international-last-mission/?region=All,Role-Playing,Role-Playing
7306,One Piece Unlimited World: Red,PS3,2014.0,Jul,8.0,undefined,Namco Bandai Games  ,Ganbarion  ,,,0.09,0.1,0.06,0.04,0.29,https://www.vgchartz.com/game/81358/one-piece-unlimited-world-red/?region=All,undefined,Action-Adventure
7307,Ever Oasis,3DS,2017.0,Jun,23.0,undefined,Nintendo  ,GREZZO  ,8.1,,0.13,0.08,0.05,0.02,0.29,https://www.vgchartz.com/game/118933/ever-oasis/?region=All,undefined,Role-Playing
7308,Namco Museum Vol.2,PS,1996.0,Sep,30.0,undefined,Namco  ,Namco  ,,,0.03,0.02,0.21,0.02,0.29,https://www.vgchartz.com/game/3877/namco-museum-vol2/?region=All,Misc,Misc
7309,Neopets Puzzle Adventure,DS,2008.0,Nov,25.0,undefined,Capcom  ,Infinite Interactive  ,,,0.26,0.0,,0.02,0.29,https://www.vgchartz.com/game/26001/neopets-puzzle-adventure/?region=All,Puzzle,Puzzle
7310,Worms: WMD,PC,2016.0,Aug,23.0,undefined,Team17 Digital Ltd  ,Team17 Digital Ltd  ,,,,,,,,https://www.vgchartz.com/game/120418/worms-wmd/?region=All,Action,Action
7311,Drayt Empire,PC,,,,undefined,Unknown  ,RPG Video  ,,,,,,,,https://www.vgchartz.com/game/223591/drayt-empire/?region=All,undefined,Role-Playing
7312,Rayman 3: Hoodlum Havoc,PS2,2003.0,Mar,17.0,undefined,Ubisoft  ,Ubisoft  ,7.4,,0.14,0.11,,0.04,0.29,https://www.vgchartz.com/game/5614/rayman-3-hoodlum-havoc/?region=All,Platform,Platform
7313,Rivals of Aether,PC,2016.0,Jan,1.0,undefined,Unknown  ,Unknown  ,,,,,,,,https://www.vgchartz.com/game/83644/rivals-of-aether/?region=All,undefined,Fighting
7314,Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,DS,2008.0,Dec,11.0,undefined,Konami  ,Konami  ,,,,,0.29,,0.29,https://www.vgchartz.com/game/30543/penguin-no-mondai-saikyou-penguin-densetsu-a-penguins-troubles/?region=All,Adventure,Adventure
7315,Psi-Ops: The Mindgate Conspiracy,PS2,2004.0,Jun,14.0,undefined,Midway Games  ,Midway Games  ,,,0.14,0.11,,0.04,0.29,https://www.vgchartz.com/game/5601/psi-ops-the-mindgate-conspiracy/?region=All,Shooter,Shooter
7316,Tomba! 2: The Evil Swine Return,PS,1999.0,Dec,1.0,undefined,Sony Computer Entertainment  ,Whoopee Camp  ,,,0.16,0.11,,0.02,0.29,https://www.vgchartz.com/game/30588/tomba-2-the-evil-swine-return/?region=All,Platform,Platform
7317,Dragon Quest: Shounen Yangus to Fushigi no Dungeon,PS2,2006.0,Apr,20.0,undefined,Square Enix  ,Cavia Inc.  ,,,,,0.29,,0.29,https://www.vgchartz.com/game/3150/dragon-quest-shounen-yangus-to-fushigi-no-dungeon/?region=All,Role-Playing,Role-Playing
7318,BeatMania Append 4thMix: The beat goes on,PS,1999.0,Sep,9.0,undefined,Konami  ,Konami  ,,,,,0.27,0.02,0.29,https://www.vgchartz.com/game/2901/beatmania-append-4thmix-the-beat-goes-on/?region=All,Simulation,Simulation
7319,Rock Revolution,X360,2008.0,Oct,15.0,undefined,Konami  ,Zoe Mode / HB Studios  ,3.6,,0.26,0.0,,0.02,0.29,https://www.vgchartz.com/game/25463/rock-revolution/?region=All,Misc,Misc
7320,Romance of the Three Kingdoms III: Dragon of Destiny,SNES,1993.0,Jan,1.0,undefined,KOEI  ,Koei  ,,,,,0.29,,0.29,https://www.vgchartz.com/game/4186/romance-of-the-three-kingdoms-iii-dragon-of-destiny/?region=All,Strategy,Strategy
7321,NASCAR 08,X360,2007.0,Jul,23.0,undefined,EA Sports  ,EA Tiburon  ,,,0.26,0.0,,0.02,0.29,https://www.vgchartz.com/game/7089/nascar-08/?region=All,Racing,Racing
7322,Just Cause 4,XOne,2018.0,Dec,4.0,undefined,Square Enix  ,Avalanche Studios  ,,,0.17,0.09,,0.03,0.29,https://www.vgchartz.com/game/222142/just-cause-4/?region=All,undefined,Action-Adventure
7323,For The King,PC,,,,undefined,Unknown  ,IronOak Games  ,,,,,,,,https://www.vgchartz.com/game/223592/for-the-king/?region=All,undefined,Role-Playing
7324,Dragon Ball Z: Budokai Tenkaichi 2,Wii,2006.0,Nov,15.0,undefined,Atari  ,Spike  ,,,0.24,0.03,,0.02,0.29,https://www.vgchartz.com/game/5031/dragon-ball-z-budokai-tenkaichi-2/?region=All,Fighting,Fighting
7325,Purr Pals,Wii,2008.0,Jul,10.0,undefined,Crave Entertainment  ,inXile  ,,,0.26,,,0.02,0.29,https://www.vgchartz.com/game/21592/purr-pals/?region=All,Simulation,Simulation
7326,Sherlock Holmes: Crimes & Punishments,PS4,2014.0,Sep,30.0,undefined,Focus Home Interactive  ,Frogwares  ,,,0.1,0.14,,0.05,0.29,https://www.vgchartz.com/game/84658/sherlock-holmes-crimes-amp-punishments/?region=All,Adventure,Adventure
7327,Power Pro Kun Pocket 11,DS,2008.0,Dec,18.0,undefined,Konami  ,PawaPuro Production  ,,,,,0.29,,0.29,https://www.vgchartz.com/game/30129/power-pro-kun-pocket-11/?region=All,Sports,Sports
7328,Sonic Forces,XOne,2017.0,Nov,7.0,undefined,Sega  ,Sonic Team  ,,,0.15,0.11,,0.03,0.29,https://www.vgchartz.com/game/194442/sonic-forces/?region=All,undefined,Platform
7329,Culdcept,3DS,2017.0,Oct,3.0,undefined,NIS America  ,OmiyaSoft  ,,,0.04,0.01,0.23,0.01,0.29,https://www.vgchartz.com/game/70825/culdcept/?region=All,Misc,Misc
7330,Spyro: A Hero's Tail,GC,2004.0,Nov,3.0,undefined,VU Games  ,Eurocom Entertainment Software  ,6.4,,0.22,0.06,,0.01,0.29,https://www.vgchartz.com/game/2172/spyro-a-heros-tail/?region=All,Platform,Platform
7331,Sesame Street: Elmo's A-to-Zoo Adventure,DS,2010.0,Oct,20.0,undefined,Warner Bros. Interactive  ,Black Lantern Studios  ,,,0.26,,,0.02,0.29,https://www.vgchartz.com/game/47284/sesame-street-elmos-a-to-zoo-adventure/?region=All,Misc,Misc
7332,Links 2004,XB,2003.0,Nov,11.0,undefined,Microsoft Game Studios  ,Indie Built  ,,,0.21,0.06,,0.01,0.29,https://www.vgchartz.com/game/1182/links-2004/?region=All,Sports,Sports
7333,PGA Tour 97,PS,1996.0,Sep,30.0,undefined,EA Sports  ,VAC  ,,,0.16,0.11,,0.02,0.29,https://www.vgchartz.com/game/45084/pga-tour-97/?region=All,Sports,Sports
7334,Turbo Pug 3D,PC,,,,undefined,Unknown  ,Wulo Games  ,,,,,,,,https://www.vgchartz.com/game/223593/turbo-pug-3d/?region=All,undefined,Action
7335,Tony Hawk: Shred,PS3,2010.0,Oct,26.0,undefined,Activision  ,Robomodo  ,,,0.18,0.06,,0.04,0.29,https://www.vgchartz.com/game/44794/tony-hawk-shred/?region=All,Sports,Sports
7336,Earthworm Jim,GBA,2001.0,Jun,10.0,undefined,Majesco  ,Game Titan  ,7.2,,0.2,0.08,,0.01,0.29,https://www.vgchartz.com/game/16319/earthworm-jim/?region=All,Platform,Platform
7337,Tales of Phantasia,GBA,2006.0,Mar,6.0,undefined,Nintendo  ,Wolfteam / Namco Tales Studio  ,7.0,,0.08,0.03,0.17,0.01,0.29,https://www.vgchartz.com/game/4506/tales-of-phantasia/?region=All,Role-Playing,Role-Playing
7338,The Golden Compass,PS3,2007.0,Dec,4.0,undefined,Sega  ,Shiny Entertainment  ,4.3,,0.14,0.1,,0.05,0.29,https://www.vgchartz.com/game/13184/the-golden-compass/?region=All,Action,Action
7339,Bratz: Super Babyz,DS,2008.0,Feb,25.0,undefined,THQ  ,Creat Studios  ,,,0.26,0.0,,0.02,0.28,https://www.vgchartz.com/game/14606/bratz-super-babyz/?region=All,Action,Action
7340,Baby Pals,DS,2007.0,Nov,19.0,undefined,Crave Entertainment  ,Brain Toys  ,,,0.26,0.01,,0.02,0.28,https://www.vgchartz.com/game/12732/baby-pals/?region=All,Simulation,Simulation
7341,Monster 4x4: Masters of Metal,PS2,2003.0,Nov,25.0,undefined,Ubisoft  ,Ubisoft Barcelona / Inland Productions  ,,,0.14,0.11,,0.04,0.28,https://www.vgchartz.com/game/5378/monster-4x4-masters-of-metal/?region=All,Racing,Racing
7342,SingStar Country,PS2,2008.0,Oct,28.0,undefined,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,,,0.14,0.11,,0.04,0.28,https://www.vgchartz.com/game/26091/singstar-country/?region=All,Misc,Misc
7343,Jewel Quest Mysteries: Curse of the Emerald Tear,DS,2010.0,Apr,23.0,undefined,Avanquest  ,TBD  ,,,,0.25,,0.04,0.28,https://www.vgchartz.com/game/44179/jewel-quest-mysteries-curse-of-the-emerald-tear/?region=All,Puzzle,Puzzle
7344,VMX Racing,PS,1997.0,Jun,30.0,undefined,Playmates  ,Studio E  ,,,0.16,0.11,,0.02,0.28,https://www.vgchartz.com/game/2620/vmx-racing/?region=All,Racing,Racing
7345,Hot Shots Golf: World Invitational,PS3,2013.0,Jul,23.0,undefined,Sony Computer Entertainment  ,Clap Hanz  ,,,,,0.28,,0.28,https://www.vgchartz.com/game/71154/hot-shots-golf-world-invitational/?region=All,Sports,Sports
7346,Disney's Extreme Skate Adventure,GBA,2003.0,Sep,3.0,undefined,Activision  ,Vicarious Visions  ,6.6,,0.2,0.08,,0.01,0.28,https://www.vgchartz.com/game/26743/disneys-extreme-skate-adventure/?region=All,Sports,Sports
7347,Harvest Moon DS Cute (US sales),DS,2008.0,Mar,25.0,undefined,Natsume  ,Marvelous Interactive  ,,,0.28,,,,0.28,https://www.vgchartz.com/game/14533/harvest-moon-ds-cute-us-sales/?region=All,Simulation,Simulation
7348,Dragon Ball GT: Transformation,GBA,2005.0,Aug,9.0,undefined,Atari  ,Webfoot Technologies  ,7.7,,0.2,0.08,,0.01,0.28,https://www.vgchartz.com/game/18696/dragon-ball-gt-transformation/?region=All,Action,Action
7349,Super Fire ProWrestling X,SNES,1995.0,Dec,22.0,undefined,Human Entertainment  ,Human Club  ,,,,,0.28,,0.28,https://www.vgchartz.com/game/4423/super-fire-prowrestling-x/?region=All,Fighting,Fighting
7350,Tales of Berseria,PC,2018.0,Jan,1.0,undefined,Namco Bandai Games  ,Namco Bandai Games  ,,,,,,,,https://www.vgchartz.com/game/86342/tales-of-berseria/?region=All,Role-Playing,Role-Playing
7351,Junior Brain Trainer 2,DS,2011.0,Feb,1.0,undefined,GSP  ,Sanuk Games  ,,,0.04,0.21,,0.03,0.28,https://www.vgchartz.com/game/48239/junior-brain-trainer-2/?region=All,Misc,Misc
7352,International Superstar Soccer,SNES,1995.0,Jun,1.0,undefined,Konami  ,Konami  ,,,,,0.28,0.0,0.28,https://www.vgchartz.com/game/4721/international-superstar-soccer/?region=All,Sports,Sports
7353,NBA 2K12,PSP,2011.0,Oct,4.0,undefined,2K Sports  ,Visual Concepts  ,,,0.22,0.03,,0.03,0.28,https://www.vgchartz.com/game/51002/nba-2k12/?region=All,Sports,Sports
7354,Tigger's Honey Hunt,PS,2000.0,Sep,29.0,undefined,NewKidCo  ,Doki Denki  ,,,0.16,0.11,,0.02,0.28,https://www.vgchartz.com/game/28313/tiggers-honey-hunt/?region=All,Platform,Platform
7355,The Warriors,XB,2005.0,Oct,17.0,undefined,Rockstar Games  ,Rockstar Toronto  ,,,0.21,0.06,,0.01,0.28,https://www.vgchartz.com/game/2419/the-warriors/?region=All,Action,Action
7356,Shadow Hearts,PS2,2001.0,Dec,11.0,undefined,Midway Games  ,Sacnoth  ,7.0,,0.09,0.07,0.1,0.02,0.28,https://www.vgchartz.com/game/2016/shadow-hearts/?region=All,Role-Playing,Role-Playing
7357,Bladestorm: The Hundred Years' War,PS3,2007.0,Nov,6.0,undefined,KOEI  ,Omega Force  ,,,0.1,0.03,0.14,0.02,0.28,https://www.vgchartz.com/game/7242/bladestorm-the-hundred-years-war/?region=All,Action,Action
