Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre,Genre_2020
12234,Warhammer: Battle March,X360,2008.0,Sep,2.0,undefined,Namco Bandai  ,Namco Bandai Games  ,,,0.09,0.02,,0.01,0.11,https://www.vgchartz.com/game/18330/warhammer-battle-march/?region=All,Strategy,Strategy
12235,Mystery P.I. - Portrait of a Thief,DS,2008.0,Dec,23.0,undefined,PopCap Games  ,Black Lantern Studios  ,,,0.1,0.0,,0.01,0.11,https://www.vgchartz.com/game/29465/mystery-pi-portrait-of-a-thief/?region=All,Adventure,Adventure
12236,Stubbs the Zombie in Rebel Without a Pulse,XB,2005.0,Oct,18.0,undefined,Aspyr  ,Wideload Games  ,,,0.08,0.02,,0.0,0.11,https://www.vgchartz.com/game/2254/stubbs-the-zombie-in-rebel-without-a-pulse/?region=All,Action,Action
12237,Batman: Dark Tomorrow,XB,2003.0,Mar,18.0,undefined,Kemco  ,"HotGen, Ltd.  ",,,0.08,0.02,,0.0,0.11,https://www.vgchartz.com/game/169/batman-dark-tomorrow/?region=All,Action,Action
12238,Winter Stars,Wii,2011.0,Nov,10.0,undefined,Deep Silver  ,Deep Silver  ,,,0.05,0.06,,0.01,0.11,https://www.vgchartz.com/game/51670/winter-stars/?region=All,Sports,Sports
12239,The Hardy Boys: Treasure on the Tracks,DS,2009.0,Sep,1.0,undefined,Sega  ,Her Interactive  ,,,0.1,,,0.01,0.11,https://www.vgchartz.com/game/29907/the-hardy-boys-treasure-on-the-tracks/?region=All,Adventure,Adventure
12240,Desktop Tower Defense,DS,2009.0,May,11.0,undefined,THQ  ,THQ  ,,,0.1,,,0.01,0.11,https://www.vgchartz.com/game/32573/desktop-tower-defense/?region=All,Strategy,Strategy
12241,SHENZHEN I/O,PC,2016.0,Nov,17.0,undefined,Zachtronics Industries  ,Zachtronics Industries  ,,,,,,,,https://www.vgchartz.com/game/224303/shenzhen-io/?region=All,undefined,Misc
12242,18 Wheeler: American Pro Trucker,GC,2002.0,Feb,18.0,undefined,Acclaim Entertainment  ,Acclaim Studios Cheltenham  ,5.0,,0.09,0.02,,0.0,0.11,https://www.vgchartz.com/game/9/18-wheeler-american-pro-trucker/?region=All,Racing,Racing
12243,Arma Tactics,PC,2013.0,Oct,1.0,undefined,Bohemia Interactive  ,Bohemia Interactive  ,,,,,,,,https://www.vgchartz.com/game/224302/arma-tactics/?region=All,undefined,Strategy
12244,Darksiders: Warmastered Edition,PS4,2016.0,Nov,22.0,undefined,THQ Nordic  ,Kaiko  ,,,0.07,0.02,,0.02,0.11,https://www.vgchartz.com/game/132803/darksiders-warmastered-edition/?region=All,undefined,Action-Adventure
12245,Mana Khemia: Student Alliance,PSP,2009.0,Mar,10.0,undefined,Nippon Ichi Software  ,Gust  ,3.2,,0.06,0.0,0.03,0.01,0.11,https://www.vgchartz.com/game/32790/mana-khemia-student-alliance/?region=All,Role-Playing,Role-Playing
12246,Utawarerumono: Mask of Deception,PSV,2017.0,May,23.0,undefined,Atlus  ,Aqua Plus  ,,,0.02,,0.08,0.01,0.11,https://www.vgchartz.com/game/85951/utawarerumono-mask-of-deception/?region=All,undefined,Adventure
12247,Happy Feet Two,3DS,2011.0,Nov,8.0,undefined,Warner Bros. Interactive  ,WayForward  ,,,0.08,0.02,,0.01,0.11,https://www.vgchartz.com/game/53155/happy-feet-two/?region=All,Action,Action
12248,Super Swing Golf Season 2,Wii,2007.0,Dec,11.0,undefined,Tecmo  ,Ntreev Soft  ,,,0.08,0.0,0.03,0.01,0.11,https://www.vgchartz.com/game/13324/super-swing-golf-season-2/?region=All,Sports,Sports
12249,Get Up and Dance,Wii,2011.0,Nov,22.0,undefined,Crave Entertainment  ,O Games  ,,,0.06,0.04,,0.01,0.11,https://www.vgchartz.com/game/52082/get-up-and-dance/?region=All,Misc,Misc
12250,JASF: Jane's Advanced Strike Fighters,PS3,2011.0,Oct,31.0,undefined,Unknown  ,Trickstar Games  ,,,0.07,0.03,,0.01,0.11,https://www.vgchartz.com/game/64795/jasf-janes-advanced-strike-fighters/?region=All,Simulation,Simulation
12251,Naruto Ultimate Collection,PS2,2008.0,Sep,17.0,undefined,Namco Bandai  ,CyberConnect2 / Cavia Inc.  ,,,0.06,0.04,,0.01,0.11,https://www.vgchartz.com/game/26069/naruto-ultimate-collection/?region=All,Misc,Misc
12252,The King of Fighters '99,PS,2001.0,Apr,22.0,undefined,Agetec  ,SNK Corporation  ,7.0,,,,0.11,0.01,0.11,https://www.vgchartz.com/game/4559/the-king-of-fighters-99/?region=All,Fighting,Fighting
12253,Mass Destruction,PS,1997.0,Sep,30.0,undefined,ASC Games  ,NMS Software  ,,,0.06,0.04,,0.01,0.11,https://www.vgchartz.com/game/32170/mass-destruction/?region=All,Shooter,Shooter
12254,Insanely Twisted Shadow Planet,PC,2012.0,Apr,17.0,undefined,Microsoft Studios  ,Shadow Planet Productions  ,,,,,,,,https://www.vgchartz.com/game/224300/insanely-twisted-shadow-planet/?region=All,undefined,Action-Adventure
12255,Batman: Rise of Sin Tzu,XB,2003.0,Oct,16.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.08,0.02,,0.0,0.11,https://www.vgchartz.com/game/170/batman-rise-of-sin-tzu/?region=All,Action,Action
12256,Shinseiki Evangelion: Koutetsu no Girlfriend,SAT,1998.0,Mar,26.0,undefined,Sega  ,Sega  ,,,,,0.11,0.0,0.11,https://www.vgchartz.com/game/3920/shinseiki-evangelion-koutetsu-no-girlfriend/?region=All,Adventure,Adventure
12257,Alter World,PC,2015.0,May,29.0,undefined,Giorgi Abelashvili  ,Giorgi Abelashvili  ,,,,,,,,https://www.vgchartz.com/game/224299/alter-world/?region=All,undefined,Platform
12258,Queen's Blade: Spiral Chaos,PSP,2009.0,Dec,17.0,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/36648/queens-blade-spiral-chaos/?region=All,Role-Playing,Role-Playing
12259,Jikkyou Powerful Pro Yakyuu '95,PS,1994.0,Dec,22.0,undefined,Konami  ,Konami  ,,,,,0.11,0.01,0.11,https://www.vgchartz.com/game/4080/jikkyou-powerful-pro-yakyuu-95/?region=All,Sports,Sports
12260,Ridge Racer Unbounded,X360,2012.0,Mar,27.0,undefined,Namco Bandai Games  ,Bugbear Entertainment  ,,,0.05,0.05,,0.01,0.11,https://www.vgchartz.com/game/50035/ridge-racer-unbounded/?region=All,Racing,Racing
12261,Spy vs Spy,XB,2005.0,Apr,6.0,undefined,Global Star Software  ,Vicious Cycle  ,,,0.08,0.02,,0.0,0.11,https://www.vgchartz.com/game/2170/spy-vs-spy/?region=All,Action,Action
12262,Cory in the House,DS,2008.0,Apr,15.0,undefined,Disney Interactive Studios  ,Handheld Games  ,,,0.1,0.0,,0.01,0.11,https://www.vgchartz.com/game/17721/cory-in-the-house/?region=All,Action,Action
12263,Coraline,PS2,2009.0,Jan,27.0,undefined,D3 Publisher  ,Papaya Studios  ,,,0.06,0.04,,0.01,0.11,https://www.vgchartz.com/game/30109/coraline/?region=All,Action,Action
12264,Mighty No. 9,PS4,2016.0,Jun,21.0,undefined,Deep Silver  ,Comcept  ,,,0.09,,,0.02,0.11,https://www.vgchartz.com/game/77087/mighty-no-9/?region=All,Platform,Platform
12265,Sega Touring Car Championship,SAT,1997.0,Nov,30.0,undefined,Sega  ,Sega  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/4271/sega-touring-car-championship/?region=All,Racing,Racing
12266,My SAT Coach with The Princeton Review,DS,2008.0,Sep,23.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.1,,,0.01,0.11,https://www.vgchartz.com/game/25504/my-sat-coach-with-the-princeton-review/?region=All,Misc,Misc
12267,FIFA Soccer 06,PSP,2005.0,Oct,11.0,undefined,EA Sports  ,EA Canada  ,7.6,,0.1,0.01,,0.01,0.11,https://www.vgchartz.com/game/7545/fifa-soccer-06/?region=All,Sports,Sports
12268,Cold Fear,PS2,2005.0,Mar,15.0,undefined,Ubisoft  ,Darkworks  ,,,0.06,0.04,,0.01,0.11,https://www.vgchartz.com/game/4967/cold-fear/?region=All,Action,Action
12269,Rebuild 3: Gangs of Deadsville,PC,2015.0,May,29.0,undefined,Northway Games  ,Northway Games  ,,,,,,,,https://www.vgchartz.com/game/224298/rebuild-3-gangs-of-deadsville/?region=All,undefined,Strategy
12270,Merchants of Kaiden,PC,2014.0,Nov,10.0,undefined,Forever Entertainment S.A.  ,Forever Entertainment S.A.  ,,,,,,,,https://www.vgchartz.com/game/224295/merchants-of-kaiden/?region=All,undefined,Strategy
12271,Where the Wild Things Are,X360,2009.0,Oct,13.0,undefined,Warner Bros. Interactive  ,Amaze Entertainment  ,,,0.1,0.0,,0.01,0.11,https://www.vgchartz.com/game/35199/where-the-wild-things-are/?region=All,Platform,Platform
12272,Hektor,PC,2015.0,Feb,20.0,undefined,Meridian4  ,Rubycone Games  ,,,,,,,,https://www.vgchartz.com/game/85172/hektor/?region=All,undefined,Adventure
12273,The Invisible Hours,PS4,2017.0,Oct,10.0,undefined,GameTrust  ,Tequila Works  ,,,0.09,,,0.02,0.11,https://www.vgchartz.com/game/203193/the-invisible-hours/?region=All,undefined,Adventure
12274,Zangeki no Reginleiv,Wii,2010.0,Feb,11.0,undefined,Nintendo  ,Sandlot  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/40692/zangeki-no-reginleiv/?region=All,Action,Action
12275,Zero Escape: Zero Time Dilemma,PSV,2016.0,Jun,28.0,undefined,Aksys Games  ,Chime  ,,,0.06,,0.04,0.02,0.11,https://www.vgchartz.com/game/86185/zero-escape-zero-time-dilemma/?region=All,Adventure,Adventure
12276,Alchemy Mysteries: Prague Legends,PC,2014.0,Dec,22.0,undefined,Jetdogs Studios  ,Jetdogs Studios  ,,,,,,,,https://www.vgchartz.com/game/224294/alchemy-mysteries-prague-legends/?region=All,undefined,Puzzle
12277,Monster Energy Supercross - The Official Videogame,PS4,2018.0,Feb,13.0,undefined,Milestone S.r.l.  ,Milestone S.r.l.  ,,,0.08,0.01,,0.02,0.11,https://www.vgchartz.com/game/217425/monster-energy-supercross-the-official-videogame/?region=All,undefined,Racing
12278,Cubium Dreams,PC,2016.0,Apr,29.0,undefined,Siberian Digital  ,Igrodelsky  ,,,,,,,,https://www.vgchartz.com/game/224293/cubium-dreams/?region=All,undefined,Puzzle
12279,Legends of Eisenwald,PC,2015.0,Jul,2.0,undefined,Aterdux Entertainment  ,Aterdux Entertainment  ,,,,,,,,https://www.vgchartz.com/game/81452/legends-of-eisenwald/?region=All,undefined,Strategy
12280,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden,PS2,2006.0,Aug,17.0,undefined,Daito  ,Daito  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/3039/daito-giken-koushiki-pachi-slot-simulator-hihouden/?region=All,Misc,Misc
12281,Harvey Birdman: Attorney at Law,PSP,2008.0,Jan,8.0,undefined,Capcom  ,High Voltage Software  ,,,0.09,,,0.02,0.11,https://www.vgchartz.com/game/14770/harvey-birdman-attorney-at-law/?region=All,Adventure,Adventure
12282,Crashlands,PC,2016.0,Jan,21.0,undefined,Butterscotch Shenanigans  ,Butterscotch Shenanigans  ,,,,,,,,https://www.vgchartz.com/game/224292/crashlands/?region=All,undefined,Role-Playing
12283,Murakumo: Renegade Mech Pursuit,XB,2003.0,Mar,5.0,undefined,Ubisoft  ,From Software  ,,,0.04,0.01,0.06,0.0,0.11,https://www.vgchartz.com/game/3853/murakumo-renegade-mech-pursuit/?region=All,Shooter,Shooter
12284,NHL Hitz 20-03,XB,2002.0,Sep,16.0,undefined,Midway Games  ,EA Black Box  ,,,0.08,0.02,,0.0,0.11,https://www.vgchartz.com/game/1637/nhl-hitz-20-03/?region=All,Sports,Sports
12285,Deus Ex: Human Revolution,WiiU,2013.0,Oct,22.0,undefined,Square Enix  ,Eidos Interactive  ,8.6,,0.05,0.05,,0.01,0.11,https://www.vgchartz.com/game/71777/deus-ex-human-revolution/?region=All,Shooter,Shooter
12286,Gun Metal,XB,2002.0,Jul,30.0,undefined,Majesco  ,Rage Software  ,,,0.08,0.02,,0.0,0.11,https://www.vgchartz.com/game/927/gun-metal/?region=All,Shooter,Shooter
12287,Escape The Museum,Wii,2009.0,Apr,14.0,undefined,Majesco  ,Gogii Games  ,,,0.1,0.01,,0.01,0.11,https://www.vgchartz.com/game/28220/escape-the-museum/?region=All,Adventure,Adventure
12288,DualPenSports,3DS,2011.0,Jun,21.0,undefined,Namco Bandai  ,Indies Zero  ,,,0.05,0.05,,0.01,0.11,https://www.vgchartz.com/game/47762/dualpensports/?region=All,Sports,Sports
12289,Dead State: Reanimated,PC,2014.0,Dec,4.0,undefined,DoubleBear Productions  ,DoubleBear Productions  ,,,,,,,,https://www.vgchartz.com/game/74843/dead-state-reanimated/?region=All,undefined,Role-Playing
12290,Pro Yakyuu Spirits 5,PS3,2008.0,Apr,1.0,undefined,Konami  ,PawaPuro Production  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/18551/pro-yakyuu-spirits-5/?region=All,undefined,Sports
12291,BloodRayne,GC,2002.0,Oct,15.0,undefined,Majesco  ,Terminal Reality  ,7.9,,0.09,0.02,,0.0,0.11,https://www.vgchartz.com/game/4887/bloodrayne/?region=All,Shooter,Shooter
12292,Fairyland: Fairy Power,PC,2016.0,Nov,11.0,undefined,Naarassusi Publisher  ,Naarassusi Game  ,,,,,,,,https://www.vgchartz.com/game/224289/fairyland-fairy-power/?region=All,undefined,Strategy
12293,Truth or Lies,X360,2010.0,Sep,14.0,undefined,THQ  ,Big Ant Studios  ,,,0.07,0.03,,0.01,0.11,https://www.vgchartz.com/game/46302/truth-or-lies/?region=All,Misc,Misc
12294,ECW Anarchy Rulz,PS,2000.0,Aug,18.0,undefined,Acclaim Entertainment  ,Acclaim Entertainment  ,,,0.06,0.04,,0.01,0.11,https://www.vgchartz.com/game/30978/ecw-anarchy-rulz/?region=All,Fighting,Fighting
12295,Metal Slug 4 & 5,PS2,2005.0,May,25.0,undefined,SNK Playmore  ,BrezzaSoft  ,,,0.05,0.04,,0.01,0.11,https://www.vgchartz.com/game/5349/metal-slug-4-amp-5/?region=All,Shooter,Shooter
12296,The Idolmaster: Platinum Stars,PS4,2016.0,Jul,28.0,undefined,Namco Bandai Games  ,Namco Bandai Games  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/86428/the-idolmaster-platinum-stars/?region=All,Simulation,Simulation
12297,InuYasha: A Feudal Fairy Tale,PS,2003.0,Apr,10.0,undefined,Bandai  ,Dimps Corporation  ,,,,,0.1,0.01,0.11,https://www.vgchartz.com/game/3506/inuyasha-a-feudal-fairy-tale/?region=All,Fighting,Fighting
12298,Gabrielle's Ghostly Groove 3D,3DS,2011.0,Oct,4.0,undefined,Natsume  ,Natsume  ,7.5,,0.08,0.02,,0.01,0.11,https://www.vgchartz.com/game/50482/gabrielles-ghostly-groove-3d/?region=All,Adventure,Adventure
12299,J-League Winning Eleven 9: Asia Championship,PS2,2005.0,Nov,17.0,undefined,Konami  ,Konami  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/3529/j-league-winning-eleven-9-asia-championship/?region=All,Sports,Sports
12300,Submerged,PC,2015.0,Aug,4.0,undefined,Uppercut Games Pty Ltd  ,Uppercut Games  ,,,,,,,,https://www.vgchartz.com/game/220457/submerged/?region=All,undefined,Adventure
12301,Fabulous Finds,DS,2009.0,Sep,21.0,undefined,ValuSoft  ,Webfoot Technologies  ,,,0.1,,,0.01,0.11,https://www.vgchartz.com/game/36604/fabulous-finds/?region=All,Puzzle,Puzzle
12302,Sabrina The Teenage Witch: Potion Commotion,GBA,2002.0,Sep,6.0,undefined,Ubisoft  ,Ubisoft  ,,,0.08,0.03,,0.0,0.11,https://www.vgchartz.com/game/28244/sabrina-the-teenage-witch-potion-commotion/?region=All,Action,Action
12303,Pac-Man Pinball Advance,GBA,2005.0,May,2.0,undefined,Namco  ,Human Soft  ,,,0.08,0.03,,0.0,0.11,https://www.vgchartz.com/game/15000/pac-man-pinball-advance/?region=All,Misc,Misc
12304,Pocket Pets,DS,2007.0,Dec,4.0,undefined,O3 Entertainment  ,O3 Entertainment  ,,,0.1,,,0.01,0.11,https://www.vgchartz.com/game/12609/pocket-pets/?region=All,Simulation,Simulation
12305,Samurai Warriors 4,PSV,2014.0,Oct,21.0,undefined,Tecmo Koei  ,Omega Force  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/75669/samurai-warriors-4/?region=All,Action,Action
12306,Yu Yu Hakusho: Tournament Tactics,GBA,2004.0,Nov,18.0,undefined,Atari  ,Sensory Sweep  ,,,0.08,0.03,,0.0,0.11,https://www.vgchartz.com/game/14058/yu-yu-hakusho-tournament-tactics/?region=All,Strategy,Strategy
12307,Home Run King,GC,2002.0,Mar,18.0,undefined,Sega  ,Wow Entertainment  ,,,0.09,0.02,,0.0,0.11,https://www.vgchartz.com/game/986/home-run-king/?region=All,Sports,Sports
12308,GoldenEye: Rogue Agent,DS,2005.0,Jun,13.0,undefined,Electronic Arts  ,EA Tiburon  ,,,0.1,0.0,,0.01,0.11,https://www.vgchartz.com/game/5160/goldeneye-rogue-agent/?region=All,Shooter,Shooter
12309,To Heart 2: Dungeon Travelers,PSP,2011.0,Jun,30.0,undefined,Aquaplus  ,Aquaplus  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/50139/to-heart-2-dungeon-travelers/?region=All,Adventure,Adventure
12310,Calling,Wii,2010.0,Mar,9.0,undefined,Hudson Soft  ,Hudson Soft  ,4.8,,0.06,0.04,0.0,0.01,0.11,https://www.vgchartz.com/game/36245/calling/?region=All,Adventure,Adventure
12311,WWE All Stars,PS2,2011.0,Mar,29.0,undefined,THQ  ,THQ  ,,,0.05,0.04,,0.01,0.11,https://www.vgchartz.com/game/45610/wwe-all-stars/?region=All,Fighting,Fighting
12312,Pimp My Ride,Wii,2008.0,Feb,19.0,undefined,Activision  ,Eutechnyx  ,,,0.1,0.0,,0.01,0.11,https://www.vgchartz.com/game/16835/pimp-my-ride/?region=All,Racing,Racing
12313,Let's Play Garden,DS,2010.0,Jun,8.0,undefined,Deep Silver  ,Deep Silver  ,,,0.1,,,0.01,0.11,https://www.vgchartz.com/game/44071/lets-play-garden/?region=All,Simulation,Simulation
12314,MLB Power Pros,PS2,2007.0,Oct,3.0,undefined,2K Sports  ,PawaPuro Production  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/7647/mlb-power-pros/?region=All,Sports,Sports
12315,Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,SAT,1995.0,Oct,13.0,undefined,Sega  ,Sega-AM2  ,,,,,0.11,0.0,0.11,https://www.vgchartz.com/game/4666/virtua-fighter-cg-portrait-series-vol1-sarah-bryant/?region=All,Misc,Misc
12316,Kousoku Card Battle: Card Hero,DS,2007.0,Dec,20.0,undefined,Nintendo  ,Intelligent Systems  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/14800/kousoku-card-battle-card-hero/?region=All,Strategy,Strategy
12317,AirForce Delta Strike,PS2,2004.0,Feb,3.0,undefined,Konami  ,KCE Studios  ,,,0.05,0.04,,0.01,0.11,https://www.vgchartz.com/game/48/airforce-delta-strike/?region=All,Simulation,Simulation
12318,The Witch and the Hundred Knight,PS4,2016.0,Mar,1.0,undefined,NIS America  ,Nippon Ichi Software  ,,,0.03,0.01,0.06,0.01,0.11,https://www.vgchartz.com/game/85952/the-witch-and-the-hundred-knight/?region=All,Role-Playing,Role-Playing
12319,Lost Horizon,PC,2010.0,Aug,20.0,undefined,Deep Silver  ,Animation Arts  ,,,,0.1,,0.02,0.11,https://www.vgchartz.com/game/38757/lost-horizon/?region=All,Adventure,Adventure
12320,SD Gundam G Generation Genesis,PS4,2016.0,Nov,22.0,undefined,Namco Bandai Games  ,Bandai Namco  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/147200/sd-gundam-g-generation-genesis/?region=All,undefined,Strategy
12321,Tokimeki Memorial: Girl's Side 2nd Season,DS,2008.0,Feb,14.0,undefined,Konami  ,Konami  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/16741/tokimeki-memorial-girls-side-2nd-season/?region=All,Adventure,Adventure
12322,Analogue: A Hate Story,PC,2012.0,Apr,27.0,undefined,Love Conquers All Games  ,Love Conquers All Games  ,,,,,,,,https://www.vgchartz.com/game/224283/analogue-a-hate-story/?region=All,undefined,Visual Novel
12323,Bodycount,PS3,2011.0,Aug,30.0,undefined,Codemasters  ,Guildford Studio  ,4.9,,0.05,0.05,,0.02,0.11,https://www.vgchartz.com/game/43912/bodycount/?region=All,Shooter,Shooter
12324,Disney's Peter Pan: Return to Never Land,GBA,2002.0,Feb,22.0,undefined,Disney Interactive Studios  ,Crawfish Interactive  ,4.0,,0.08,0.03,,0.0,0.11,https://www.vgchartz.com/game/15003/disneys-peter-pan-return-to-never-land/?region=All,Platform,Platform
12325,Jake Hunter Detective Story: Memories of the Past,DS,2009.0,May,26.0,undefined,Aksys Games  ,WorkJam  ,,,0.06,0.0,0.05,0.0,0.11,https://www.vgchartz.com/game/18655/jake-hunter-detective-story-memories-of-the-past/?region=All,Adventure,Adventure
12326,Puzzler World 2,DS,2011.0,Aug,16.0,undefined,UFO Interactive  ,Ubisoft  ,,,0.02,0.07,,0.02,0.11,https://www.vgchartz.com/game/55117/puzzler-world-2/?region=All,Puzzle,Puzzle
12327,Nickelodeon Dance,X360,2011.0,Nov,8.0,undefined,2K Play  ,High Voltage Software  ,,,0.08,0.02,,0.01,0.11,https://www.vgchartz.com/game/57443/nickelodeon-dance/?region=All,Misc,Misc
12328,The Fairly Odd Parents: Breakin Da Rules,XB,2003.0,Nov,3.0,undefined,THQ  ,Blitz Games  ,,,0.08,0.02,,0.0,0.11,https://www.vgchartz.com/game/5067/the-fairly-odd-parents-breakin-da-rules/?region=All,Platform,Platform
12329,Capcom vs. SNK 2 EO,GC,2002.0,Sep,23.0,undefined,Capcom  ,Capcom  ,,,0.09,0.02,,0.0,0.11,https://www.vgchartz.com/game/4940/capcom-vs-snk-2-eo/?region=All,Fighting,Fighting
12330,Open Season,X360,2006.0,Sep,19.0,undefined,Ubisoft  ,Ubisoft Montreal  ,5.7,,0.1,0.0,,0.01,0.11,https://www.vgchartz.com/game/5559/open-season/?region=All,Platform,Platform
12331,Space Chimps,X360,2008.0,Jul,15.0,undefined,Brash Entertainment  ,Red Tribe  ,,,0.1,0.0,,0.01,0.11,https://www.vgchartz.com/game/23243/space-chimps/?region=All,Platform,Platform
12332,Hot Wheels Velocity X,GC,2002.0,Nov,12.0,undefined,THQ  ,Beyond Games  ,,,0.09,0.02,,0.0,0.11,https://www.vgchartz.com/game/996/hot-wheels-velocity-x/?region=All,Racing,Racing
12333,Cloudy With A Chance of Meatballs,Wii,2009.0,Sep,15.0,undefined,Ubisoft  ,Ubisoft Shanghai  ,6.7,,0.1,0.0,,0.01,0.11,https://www.vgchartz.com/game/33676/cloudy-with-a-chance-of-meatballs/?region=All,undefined,Adventure
12334,Intralism,PC,2016.0,Nov,4.0,undefined,KHB-Soft  ,KHB-Soft  ,,,,,,,,https://www.vgchartz.com/game/224282/intralism/?region=All,undefined,Music
12335,Planet 51,PS3,2009.0,Nov,17.0,undefined,Sega  ,Pyro Studios  ,,,0.07,0.03,,0.01,0.11,https://www.vgchartz.com/game/32209/planet-51/?region=All,Action,Action
12336,Green Lantern: Rise of the Manhunters,DS,2011.0,Jun,7.0,undefined,Warner Bros. Interactive  ,Griptonite Games  ,5.5,,0.07,0.03,,0.01,0.11,https://www.vgchartz.com/game/46327/green-lantern-rise-of-the-manhunters/?region=All,Action,Action
12337,Contra Advance: The Alien Wars EX,GBA,2002.0,Nov,3.0,undefined,Konami  ,Konami  ,6.7,,0.08,0.03,,0.0,0.11,https://www.vgchartz.com/game/14273/contra-advance-the-alien-wars-ex/?region=All,Shooter,Shooter
12338,Cake Mania,DS,2007.0,Apr,9.0,undefined,Majesco  ,Digital Embryo  ,,,0.09,0.01,,0.01,0.11,https://www.vgchartz.com/game/14709/cake-mania/?region=All,Puzzle,Puzzle
12339,Master of the Monster Lair,DS,2008.0,Oct,31.0,undefined,Atlus  ,Global A Entertainment  ,6.9,,0.1,0.0,,0.01,0.11,https://www.vgchartz.com/game/23995/master-of-the-monster-lair/?region=All,Role-Playing,Role-Playing
12340,The Settlers,DS,2007.0,Aug,21.0,undefined,Ubisoft  ,Ubisoft Paris  ,,,0.1,0.0,,0.01,0.11,https://www.vgchartz.com/game/7091/the-settlers/?region=All,Action,Action
12341,The Elder Scrolls Online: Summerset,XOne,2018.0,May,21.0,undefined,Bethesda Softworks  ,ZeniMax Online Studios  ,,,0.09,0.01,,0.01,0.11,https://www.vgchartz.com/game/221482/the-elder-scrolls-online-summerset/?region=All,undefined,MMO
12342,History Channel: Battle for the Pacific,Wii,2007.0,Dec,4.0,undefined,Activision  ,Sand Grain Studios  ,,,0.1,,,0.01,0.11,https://www.vgchartz.com/game/12987/history-channel-battle-for-the-pacific/?region=All,undefined,Shooter
12343,Army Men: RTS,PS2,2002.0,Mar,27.0,undefined,3DO  ,Pandemic Studios  ,6.1,,0.05,0.04,,0.01,0.11,https://www.vgchartz.com/game/4832/army-men-rts/?region=All,Strategy,Strategy
12344,Yard Sale Hidden Treasures: Sunnyville,DS,2010.0,May,25.0,undefined,Konami  ,The Method  ,,,0.1,,,0.01,0.11,https://www.vgchartz.com/game/43753/yard-sale-hidden-treasures-sunnyville/?region=All,Puzzle,Puzzle
12345,Mobile Suit Gundam: MS Sensen 0079,Wii,2007.0,Jul,26.0,undefined,Namco Bandai  ,Bec  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/7074/mobile-suit-gundam-ms-sensen-0079/?region=All,Simulation,Simulation
12346,Shadow of Destiny,PSP,2010.0,Jan,26.0,undefined,Konami  ,Konami  ,6.8,,0.09,,0.0,0.02,0.11,https://www.vgchartz.com/game/35985/shadow-of-destiny/?region=All,Adventure,Adventure
12347,12 Labours of Hercules III: Girl Power,PC,2015.0,Aug,7.0,undefined,Jetdogs Studios  ,Jetdogs Studios  ,,,,,,,,https://www.vgchartz.com/game/224268/12-labours-of-hercules-iii-girl-power/?region=All,undefined,Strategy
12348,Digimon World: Next Order,PSV,2016.0,Mar,17.0,undefined,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/97955/digimon-world-next-order/?region=All,Action,Action
12349,Grease,DS,2010.0,Aug,24.0,undefined,505 Games  ,Big Head Games  ,,,0.1,0.0,,0.01,0.11,https://www.vgchartz.com/game/44090/grease/?region=All,Misc,Misc
12350,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PS3,2011.0,Dec,7.0,undefined,THQ  ,Unknown  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/70364/shin-kamaitachi-no-yoru-11-hitome-no-suspect/?region=All,Adventure,Adventure
12351,Surf's Up,PSP,2007.0,May,30.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.02,0.06,,0.03,0.11,https://www.vgchartz.com/game/6135/surfs-up/?region=All,Sports,Sports
12352,ESPN NHL Hockey,XB,2003.0,Sep,9.0,undefined,Sega  ,Kush Games  ,,,0.08,0.02,,0.0,0.11,https://www.vgchartz.com/game/664/espn-nhl-hockey/?region=All,Sports,Sports
12353,Mortal Kombat: Deception,GC,2005.0,Mar,1.0,undefined,Midway Games  ,Midway Games  ,7.2,,0.09,0.02,,0.0,0.11,https://www.vgchartz.com/game/5387/mortal-kombat-deception/?region=All,Fighting,Fighting
