Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre,Genre_2020
5489,Naruto: Ultimate Ninja 3 (US sales),PS2,2008.0,Mar,25.0,undefined,Namco Bandai  ,CyberConnect2  ,,,0.36,0.01,,0.06,0.44,https://www.vgchartz.com/game/14813/naruto-ultimate-ninja-3-us-sales/?region=All,undefined,Fighting
5490,The Darkness,X360,2007.0,Jun,25.0,undefined,2K Games  ,Starbreeze  ,8.3,,0.36,0.04,0.01,0.03,0.44,https://www.vgchartz.com/game/6842/the-darkness/?region=All,Shooter,Shooter
5491,Resistance: Burning Skies,PSV,2012.0,May,29.0,undefined,Sony Computer Entertainment  ,Nihilistic Software  ,,,0.18,0.16,0.02,0.08,0.44,https://www.vgchartz.com/game/57654/resistance-burning-skies/?region=All,Shooter,Shooter
5492,SingStar Motown,PS2,2009.0,Nov,10.0,undefined,Sony Computer Entertainment  ,SCEE London Studio  ,,,,0.06,,0.38,0.44,https://www.vgchartz.com/game/36934/singstar-motown/?region=All,Misc,Misc
5493,Naughty Bear,PS3,2010.0,Jun,29.0,undefined,505 Games  ,Artificial Mind and Movement  ,4.5,,0.18,0.18,,0.07,0.44,https://www.vgchartz.com/game/41789/naughty-bear/?region=All,Action,Action
5494,Metro: Last Light,PS3,2013.0,May,14.0,undefined,Deep Silver  ,4a-games  ,,,0.14,0.21,0.03,0.07,0.44,https://www.vgchartz.com/game/45977/metro-last-light/?region=All,Action,Action
5495,Neon Genesis Evangelion,SAT,1996.0,Mar,1.0,undefined,Sega  ,Gainax  ,,,,,0.44,,0.44,https://www.vgchartz.com/game/3916/neon-genesis-evangelion/?region=All,Adventure,Adventure
5496,Mobile Suit Gundam: One Year War,PS2,2005.0,Apr,7.0,undefined,Bandai  ,Namco  ,,,,,0.44,,0.44,https://www.vgchartz.com/game/3799/mobile-suit-gundam-one-year-war/?region=All,Action,Action
5497,Tongari Boushi to Mahou no Otana,DS,2010.0,Nov,11.0,undefined,Konami  ,Konami  ,,,,,0.44,,0.44,https://www.vgchartz.com/game/45970/tongari-boushi-to-mahou-no-otana/?region=All,Simulation,Simulation
5498,God Eater 2: Rage Burst,PSV,2016.0,Oct,1.0,undefined,Namco Bandai Games  ,Namco Bandai Games  ,,,,0.05,0.38,0.01,0.44,https://www.vgchartz.com/game/85227/god-eater-2-rage-burst/?region=All,Role-Playing,Role-Playing
5499,NFL Blitz 20-03,PS2,2002.0,Aug,12.0,undefined,Midway Games  ,Point of View  ,,,0.21,0.17,,0.06,0.44,https://www.vgchartz.com/game/5506/nfl-blitz-20-03/?region=All,Sports,Sports
5500,SpongeBob's Atlantis SquarePantis,PS2,2007.0,Oct,23.0,undefined,THQ  ,Blitz Games  ,,,0.36,0.01,,0.06,0.44,https://www.vgchartz.com/game/12361/spongebobs-atlantis-squarepantis/?region=All,Action,Action
5501,Nicktoons: Attack of the Toybots,Wii,2007.0,Oct,23.0,undefined,THQ  ,Blue Tongue Entertainment  ,,,0.4,0.0,,0.03,0.44,https://www.vgchartz.com/game/12359/nicktoons-attack-of-the-toybots/?region=All,Platform,Platform
5502,LEGO DC Super-Villains,NS,2018.0,Oct,16.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,7.8,,0.28,0.12,,0.04,0.44,https://www.vgchartz.com/game/222045/lego-dc-super-villains/?region=All,undefined,Action-Adventure
5503,Remington Great American Bird Hunt,Wii,2009.0,Oct,27.0,undefined,Mastiff  ,Kouyousha  ,,,0.41,,,0.03,0.44,https://www.vgchartz.com/game/39910/remington-great-american-bird-hunt/?region=All,Sports,Sports
5504,Star Wars: Jedi Starfighter,XB,2002.0,May,13.0,undefined,LucasArts  ,Secret Level  ,,,0.35,0.07,,0.02,0.44,https://www.vgchartz.com/game/2203/star-wars-jedi-starfighter/?region=All,Simulation,Simulation
5505,Classic NES Series: Metroid,GBA,2004.0,Oct,25.0,undefined,Nintendo  ,Nintendo  ,,,0.26,0.1,0.07,0.01,0.43,https://www.vgchartz.com/game/26549/classic-nes-series-metroid/?region=All,Adventure,Adventure
5506,Master of Illusion,DS,2007.0,Nov,26.0,undefined,Nintendo  ,Tenyo  ,,,0.16,0.0,0.26,0.01,0.43,https://www.vgchartz.com/game/7714/master-of-illusion/?region=All,Puzzle,Puzzle
5507,Primal,PS2,2003.0,Mar,25.0,undefined,Sony Computer Entertainment  ,SCEE Cambridge  ,7.1,,0.21,0.17,,0.06,0.43,https://www.vgchartz.com/game/1787/primal/?region=All,Action,Action
5508,Madden NFL 2002,N64,2001.0,Sep,12.0,undefined,EA Sports  ,BudCat Games  ,,,0.41,0.02,,0.0,0.43,https://www.vgchartz.com/game/5300/madden-nfl-2002/?region=All,Sports,Sports
5509,Need for Speed Underground 2,GBA,2004.0,Nov,15.0,undefined,Electronic Arts  ,Pocketeers  ,,,0.31,0.12,,0.01,0.43,https://www.vgchartz.com/game/25278/need-for-speed-underground-2/?region=All,Racing,Racing
5510,007: Quantum of Solace,PS2,2008.0,Nov,4.0,undefined,Activision  ,Treyarch  ,7.8,,0.17,0.0,0.0,0.26,0.43,https://www.vgchartz.com/game/21879/007-quantum-of-solace/?region=All,Action,Action
5511,Skylanders Imaginators,PS4,2016.0,Oct,16.0,undefined,Activision  ,Toys for Bob  ,,,0.18,0.18,,0.07,0.43,https://www.vgchartz.com/game/117544/skylanders-imaginators/?region=All,undefined,Platform
5512,Trials Fusion,PS4,2014.0,Apr,16.0,undefined,Ubisoft  ,Unknown  ,,,0.13,0.23,0.01,0.07,0.43,https://www.vgchartz.com/game/73132/trials-fusion/?region=All,Racing,Racing
5513,Spec Ops: Covert Assault,PS,2001.0,Jun,28.0,undefined,Take-Two Interactive  ,Runecraft  ,,,0.24,0.16,,0.03,0.43,https://www.vgchartz.com/game/2134/spec-ops-covert-assault/?region=All,Shooter,Shooter
5514,Nicktoons Unite!,GBA,2005.0,Oct,27.0,undefined,THQ  ,Climax Group  ,,,0.31,0.12,,0.01,0.43,https://www.vgchartz.com/game/27753/nicktoons-unite/?region=All,undefined,Action
5515,SSX Tricky,XB,2001.0,Dec,10.0,undefined,EA Sports BIG   ,EA Canada  ,,,0.32,0.09,,0.02,0.43,https://www.vgchartz.com/game/2178/ssx-tricky/?region=All,Sports,Sports
5516,A Story About My Uncle,PC,2014.0,May,28.0,undefined,Coffee Stain Studios  ,Unknown  ,,,,,,,,https://www.vgchartz.com/game/82665/a-story-about-my-uncle/?region=All,undefined,Misc
5517,Skylanders: SuperChargers,PS3,2015.0,Sep,20.0,undefined,Activision  ,Vicarious Visions  ,,,0.2,0.16,,0.07,0.43,https://www.vgchartz.com/game/85607/skylanders-superchargers/?region=All,Action,Action
5518,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",PS2,2005.0,Nov,14.0,undefined,Buena Vista  ,Traveller's Tales  ,,,0.36,0.01,,0.06,0.43,https://www.vgchartz.com/game/4963/the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe/?region=All,Action,Action
5519,My Spanish Coach,DS,2007.0,Nov,6.0,undefined,Ubisoft  ,Sensory Sweep Studios  ,,,0.4,0.0,,0.03,0.43,https://www.vgchartz.com/game/12604/my-spanish-coach/?region=All,Misc,Misc
5520,Terra Incognita ~ Chapter One: The Descendant,PC,,,,undefined,Unknown  ,Back To Basics Gaming  ,,,,,,,,https://www.vgchartz.com/game/223474/terra-incognita-chapter-one-the-descendant/?region=All,undefined,Role-Playing
5521,NiGHTS into dreams...,SAT,1996.0,Aug,1.0,undefined,Sega  ,Sonic Team  ,9.1,,,,0.43,0.0,0.43,https://www.vgchartz.com/game/3928/nights-into-dreams/?region=All,Platform,Platform
5522,Dragon Ball Z: Shin Budokai - Another Road,PSP,2007.0,Mar,20.0,undefined,Atari  ,Dimps Corporation  ,7.2,,0.19,0.09,0.08,0.07,0.43,https://www.vgchartz.com/game/6069/dragon-ball-z-shin-budokai-another-road/?region=All,Fighting,Fighting
5523,Crash: Mind Over Mutant,PSP,2008.0,Oct,21.0,undefined,Activision  ,Virtuos  ,4.8,,0.11,0.21,,0.11,0.43,https://www.vgchartz.com/game/28262/crash-mind-over-mutant/?region=All,Platform,Platform
5524,NCAA Football 2004,XB,2003.0,Jul,16.0,undefined,EA Sports  ,EA Tiburon  ,,,0.4,0.02,,0.02,0.43,https://www.vgchartz.com/game/1557/ncaa-football-2004/?region=All,Sports,Sports
5525,DanceStar Party,PS3,2011.0,Oct,21.0,undefined,Sony Computer Entertainment  ,SCEE London Studio  ,,,,0.34,,0.09,0.43,https://www.vgchartz.com/game/51927/dancestar-party/?region=All,Misc,Misc
5526,Bionicle,PS2,2003.0,Oct,20.0,undefined,Electronic Arts  ,Argonaut Games  ,,,0.21,0.17,,0.06,0.43,https://www.vgchartz.com/game/4874/bionicle/?region=All,Action,Action
5527,MLB 2002,PS,2001.0,May,7.0,undefined,Sony Computer Entertainment  ,989 Sports  ,,,0.24,0.16,,0.03,0.43,https://www.vgchartz.com/game/1375/mlb-2002/?region=All,Sports,Sports
5528,MLB 14 The Show,PS3,2014.0,Apr,1.0,undefined,Sony Computer Entertainment America  ,SCE San Diego Studio  ,8.2,,0.35,,,0.08,0.43,https://www.vgchartz.com/game/78786/mlb-14-the-show/?region=All,undefined,Sports
5529,TimeSplitters,PS2,2000.0,Oct,23.0,undefined,Eidos Interactive  ,Free Radical Design  ,,,0.21,0.17,,0.06,0.43,https://www.vgchartz.com/game/22803/timesplitters/?region=All,Shooter,Shooter
5530,Barnstorming,2600,1982.0,Jan,1.0,undefined,Activision  ,Activision  ,,,0.4,0.02,,0.0,0.43,https://www.vgchartz.com/game/19890/barnstorming/?region=All,Action,Action
5531,InuYasha: The Secret of the Cursed Mask,PS2,2004.0,Nov,2.0,undefined,Bandai  ,Kamui  ,,,0.21,0.17,,0.06,0.43,https://www.vgchartz.com/game/1038/inuyasha-the-secret-of-the-cursed-mask/?region=All,Role-Playing,Role-Playing
5532,Barbie: Groom and Glam Pups,DS,2010.0,Nov,16.0,undefined,THQ  ,THQ  ,,,0.25,0.14,,0.04,0.43,https://www.vgchartz.com/game/47700/barbie-groom-and-glam-pups/?region=All,Action,Action
5533,The Powerpuff Girls: Him and Seek,GBA,2002.0,Oct,29.0,undefined,BAM! Entertainment  ,Vicarious Visions  ,,,0.31,0.11,,0.01,0.43,https://www.vgchartz.com/game/35762/the-powerpuff-girls-him-and-seek/?region=All,Platform,Platform
5534,Mega Man Zero 2,GBA,2003.0,Oct,14.0,undefined,Capcom  ,Inti Creates  ,,,0.18,0.07,0.17,0.01,0.43,https://www.vgchartz.com/game/7107/mega-man-zero-2/?region=All,Platform,Platform
5535,Just Dance 2017,WiiU,2016.0,Oct,25.0,undefined,Ubisoft  ,Ubisoft Paris  ,,,0.19,0.21,,0.04,0.43,https://www.vgchartz.com/game/119949/just-dance-2017/?region=All,undefined,Music
5536,Wonder Project J: Kikai no Shonen Pino,SNES,1994.0,Dec,9.0,undefined,Enix  ,Almanic Corp.  ,,,,,0.43,,0.43,https://www.vgchartz.com/game/4707/wonder-project-j-kikai-no-shonen-pino/?region=All,Simulation,Simulation
5537,Evoland,PC,2013.0,Apr,4.0,undefined,Shiro Games  ,Unknown  ,,,,,,,,https://www.vgchartz.com/game/77532/evoland/?region=All,undefined,Misc
5538,NBA 2K13,Wii,2012.0,Oct,2.0,undefined,2K Sports  ,Visual Concepts  ,,,0.36,0.03,,0.04,0.43,https://www.vgchartz.com/game/70743/nba-2k13/?region=All,Sports,Sports
5539,OkamiDen,DS,2011.0,Mar,15.0,undefined,Capcom  ,Capcom  ,8.3,,0.21,0.07,0.13,0.02,0.43,https://www.vgchartz.com/game/38423/okamiden/?region=All,Adventure,Adventure
5540,The Fairly Odd Parents: Game Boy Advance Video Volume 1,GBA,2004.0,May,14.0,undefined,Majesco  ,Majesco Games  ,,,0.31,0.11,,0.01,0.43,https://www.vgchartz.com/game/26868/the-fairly-odd-parents-game-boy-advance-video-volume-1/?region=All,Misc,Misc
5541,Rocksmith 2014,XOne,2016.0,Oct,4.0,undefined,Ubisoft  ,Ubisoft San Francisco  ,9.0,,0.31,0.08,,0.04,0.43,https://www.vgchartz.com/game/84778/rocksmith-2014/?region=All,Misc,Misc
5542,TouchMaster 3,DS,2009.0,Oct,23.0,undefined,Warner Bros. Interactive  ,Midway Studios San Diego  ,,,0.29,0.11,,0.04,0.43,https://www.vgchartz.com/game/36612/touchmaster-3/?region=All,Puzzle,Puzzle
5543,Dora the Explorer: Dora Puppy,DS,2009.0,Nov,3.0,undefined,2K Play  ,Take-Two Interactive  ,,,0.39,0.01,,0.03,0.43,https://www.vgchartz.com/game/40414/dora-the-explorer-dora-puppy/?region=All,Misc,Misc
5544,Alpha Protocol,PS3,2010.0,Jun,1.0,undefined,Sega  ,Obsidian Entertainment  ,,,0.19,0.17,,0.07,0.43,https://www.vgchartz.com/game/29293/alpha-protocol/?region=All,Role-Playing,Role-Playing
5545,Ghostbusters: The Video Game,PS2,2009.0,Jun,16.0,undefined,Atari  ,Red Fly Studio  ,,,0.15,0.04,,0.24,0.43,https://www.vgchartz.com/game/35370/ghostbusters-the-video-game/?region=All,Action,Action
5546,Hunter: The Reckoning Wayward,PS2,2003.0,Sep,9.0,undefined,VU Games  ,High Voltage Software  ,,,0.21,0.16,,0.06,0.43,https://www.vgchartz.com/game/1006/hunter-the-reckoning-wayward/?region=All,undefined,Action
5547,Mischief Makers,N64,1997.0,Oct,1.0,undefined,Nintendo  ,"Treasure Co., Ltd.  ",6.5,,0.25,0.06,0.07,0.06,0.43,https://www.vgchartz.com/game/1364/mischief-makers/?region=All,Platform,Platform
5548,WipEout 64,N64,1998.0,Nov,3.0,undefined,Midway Games  ,Psygnosis  ,,,0.28,0.14,,0.01,0.43,https://www.vgchartz.com/game/2681/wipeout-64/?region=All,Racing,Racing
5549,"Barbie: Jet, Set & Style!",DS,2011.0,Sep,20.0,undefined,THQ  ,THQ  ,,,0.34,0.05,,0.04,0.43,https://www.vgchartz.com/game/57445/barbie-jet-set-amp-style/?region=All,Misc,Misc
5550,Castlevania: Dawn of Sorrow,DS,2005.0,Oct,4.0,undefined,Konami  ,Konami  ,8.9,,0.34,0.03,0.03,0.03,0.43,https://www.vgchartz.com/game/324/castlevania-dawn-of-sorrow/?region=All,Platform,Platform
5551,Deer Drive,DS,2010.0,Sep,14.0,undefined,Mastiff  ,SCS Software  ,,,0.4,,,0.03,0.43,https://www.vgchartz.com/game/47042/deer-drive/?region=All,Sports,Sports
5552,Petz Bunnyz,DS,2008.0,Mar,4.0,undefined,Ubisoft  ,Ubisoft  ,,,0.39,0.01,,0.03,0.43,https://www.vgchartz.com/game/17381/petz-bunnyz/?region=All,Simulation,Simulation
5553,EyeToy: AntiGrav,PS2,2004.0,Nov,9.0,undefined,Sony Computer Entertainment  ,Harmonix Music Systems  ,,,0.36,0.01,,0.06,0.43,https://www.vgchartz.com/game/691/eyetoy-antigrav/?region=All,Sports,Sports
5554,EverQuest Online Adventures,PS2,2003.0,Feb,9.0,undefined,Sony Online Entertainment  ,Sony Online Entertainment  ,,,0.21,0.16,,0.05,0.43,https://www.vgchartz.com/game/671/everquest-online-adventures/?region=All,Role-Playing,Role-Playing
5555,NBA 2K18,NS,2017.0,Sep,19.0,undefined,2K Sports  ,Visual Concepts  ,7.5,,0.3,0.06,0.03,0.04,0.43,https://www.vgchartz.com/game/174556/nba-2k18/?region=All,undefined,Sports
5556,Asura's Wrath,PS3,2012.0,Feb,21.0,undefined,Capcom  ,CyberConnect2  ,,8.3,0.2,0.12,0.06,0.05,0.43,https://www.vgchartz.com/game/47330/asuras-wrath/?region=All,Action,Action
5557,Doom (2016),NS,2017.0,Nov,10.0,undefined,Bethesda Softworks  ,id Software  ,8.2,9.1,0.24,0.15,0.01,0.04,0.43,https://www.vgchartz.com/game/203409/doom-2016/?region=All,Shooter,Shooter
5558,Cool Boarders,PS,1996.0,Dec,31.0,undefined,Sony Computer Entertainment  ,UEP Systems  ,,,0.1,0.07,0.24,0.03,0.43,https://www.vgchartz.com/game/3016/cool-boarders/?region=All,Sports,Sports
5559,NHL 19,PS4,2018.0,Sep,14.0,undefined,EA Sports  ,EA Canada  ,,,0.26,0.09,,0.08,0.43,https://www.vgchartz.com/game/222235/nhl-19/?region=All,undefined,Sports
5560,Mobile Suit Gundam: Zeonic Front,PS2,2002.0,Jan,15.0,undefined,Bandai  ,Sunrise Interactive  ,,,0.09,0.07,0.25,0.02,0.43,https://www.vgchartz.com/game/3794/mobile-suit-gundam-zeonic-front/?region=All,Simulation,Simulation
5561,Tales of the World: Radiant Mythology,PSP,2007.0,Jul,17.0,undefined,Namco Bandai  ,Alfa System  ,7.0,,0.17,0.01,0.23,0.02,0.43,https://www.vgchartz.com/game/4511/tales-of-the-world-radiant-mythology/?region=All,Role-Playing,Role-Playing
5562,Atelier Totori: The Adventurer of Arland,PS3,2011.0,Sep,27.0,undefined,NIS America  ,Gust  ,7.8,,0.12,0.07,0.21,0.03,0.43,https://www.vgchartz.com/game/44290/atelier-totori-the-adventurer-of-arland/?region=All,Role-Playing,Role-Playing
5563,Monopoly,PS2,2008.0,Oct,20.0,undefined,Electronic Arts  ,EA Bright Light  ,,,0.21,0.16,,0.05,0.43,https://www.vgchartz.com/game/26401/monopoly/?region=All,Misc,Misc
5564,Dawn of Mana,PS2,2007.0,May,24.0,undefined,Square Enix  ,Square Enix  ,6.3,,0.07,0.05,0.29,0.02,0.43,https://www.vgchartz.com/game/22370/dawn-of-mana/?region=All,Role-Playing,Role-Playing
5565,Disney Sing It,X360,2008.0,Oct,21.0,undefined,Disney Interactive Studios  ,Zoe Mode  ,,,0.39,0.01,,0.03,0.43,https://www.vgchartz.com/game/25890/disney-sing-it/?region=All,Misc,Misc
5566,Petz: Horsez 2,DS,2007.0,Nov,14.0,undefined,Ubisoft  ,Ubisoft  ,,,0.39,,,0.03,0.43,https://www.vgchartz.com/game/12766/petz-horsez-2/?region=All,Simulation,Simulation
5567,Madden NFL 2003,GC,2002.0,Aug,12.0,undefined,EA Sports  ,EA Tiburon  ,9.1,,0.33,0.09,,0.01,0.43,https://www.vgchartz.com/game/5302/madden-nfl-2003/?region=All,Sports,Sports
5568,Backyard Baseball,GBA,2002.0,May,30.0,undefined,Atari  ,Game Brains  ,,,0.31,0.11,,0.01,0.43,https://www.vgchartz.com/game/26220/backyard-baseball/?region=All,Sports,Sports
5569,Destiny: The Taken King,PS3,2015.0,Sep,15.0,undefined,Activision  ,Bungie  ,,,0.21,0.12,0.03,0.07,0.43,https://www.vgchartz.com/game/85937/destiny-the-taken-king/?region=All,Shooter,Shooter
5570,Midway Arcade Treasures,XB,2003.0,Nov,24.0,undefined,Midway Games  ,Digital Eclipse  ,,,0.33,0.08,,0.01,0.43,https://www.vgchartz.com/game/1356/midway-arcade-treasures/?region=All,Misc,Misc
5571,Sniper Elite III,XOne,2014.0,Jul,1.0,undefined,505 Games  ,Rebellion Developments  ,,,0.27,0.12,,0.04,0.43,https://www.vgchartz.com/game/78934/sniper-elite-iii/?region=All,undefined,Shooter
5572,Def Jam Icon,PS3,2007.0,Mar,6.0,undefined,Electronic Arts  ,Unknown  ,6.6,,0.16,0.19,0.0,0.07,0.43,https://www.vgchartz.com/game/6064/def-jam-icon/?region=All,Action,Action
5573,DLC Quest,PC,,,,undefined,Unknown  ,Going Loud Studios  ,,,,,,,,https://www.vgchartz.com/game/223475/dlc-quest/?region=All,undefined,Action-Adventure
5574,Bakugan: Battle Brawlers,PS2,2009.0,Oct,20.0,undefined,Activision  ,MTO  ,,,0.21,0.16,,0.05,0.43,https://www.vgchartz.com/game/34318/bakugan-battle-brawlers/?region=All,Action,Action
5575,NHL FaceOff 99,PS,1998.0,Sep,30.0,undefined,989 Studios  ,Killer Game  ,,,0.24,0.16,,0.03,0.43,https://www.vgchartz.com/game/41551/nhl-faceoff-99/?region=All,Sports,Sports
5576,SEGA Classics Collection,PS2,2005.0,Mar,22.0,undefined,Sega  ,Sega  ,,,0.21,0.16,,0.05,0.43,https://www.vgchartz.com/game/2002/sega-classics-collection/?region=All,Misc,Misc
5577,LEGO Marvel's Avengers,PS3,2016.0,Jan,26.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.13,0.23,,0.07,0.43,https://www.vgchartz.com/game/85097/lego-marvels-avengers/?region=All,Action,Action
5578,Sin and Punishment: Star Successor,Wii,2010.0,Jun,27.0,undefined,Nintendo  ,"Treasure Co., Ltd.  ",8.4,,0.19,0.14,0.06,0.03,0.43,https://www.vgchartz.com/game/27354/sin-and-punishment-star-successor/?region=All,Shooter,Shooter
5579,Ben 10 Alien Force: Vilgax Attacks,PSP,2009.0,Oct,27.0,undefined,D3 Publisher  ,1st Playable Productions  ,,,0.13,0.19,,0.11,0.43,https://www.vgchartz.com/game/36855/ben-10-alien-force-vilgax-attacks/?region=All,Action,Action
5580,Naruto: Ninja Council 3,DS,2007.0,May,22.0,undefined,D3 Publisher  ,Aspect  ,,,0.39,,,0.03,0.42,https://www.vgchartz.com/game/6100/naruto-ninja-council-3/?region=All,Action,Action
5581,Bayonetta,PC,2017.0,Apr,11.0,undefined,Sega  ,PlatinumGames  ,,,,,,,,https://www.vgchartz.com/game/221738/bayonetta/?region=All,Action,Action
5582,Dai-2-Ji Super Robot Taisen Z: Hakai-hen,PSP,2011.0,Apr,14.0,undefined,Banpresto  ,Banpresto  ,,,,,0.42,,0.42,https://www.vgchartz.com/game/49574/dai-2-ji-super-robot-taisen-z-hakai-hen/?region=All,Strategy,Strategy
5583,Neon Genesis Evangelion 2nd Impression,SAT,1997.0,Mar,7.0,undefined,Sega  ,Sega  ,,,,,0.42,0.0,0.42,https://www.vgchartz.com/game/3918/neon-genesis-evangelion-2nd-impression/?region=All,Role-Playing,Role-Playing
5584,NBA Street,GC,2002.0,Feb,17.0,undefined,EA Sports BIG   ,NuFX  ,,,0.33,0.09,,0.01,0.42,https://www.vgchartz.com/game/1543/nba-street/?region=All,Sports,Sports
5585,Hello Neighbor,XOne,2017.0,Dec,8.0,undefined,Gearbox Software  ,Dynamic Pixels  ,,,0.27,0.11,,0.04,0.42,https://www.vgchartz.com/game/213698/hello-neighbor/?region=All,undefined,Action
5586,Juiced: Eliminator,PSP,2006.0,Jun,28.0,undefined,THQ  ,Juice Games  ,6.6,,0.11,0.2,,0.12,0.42,https://www.vgchartz.com/game/1086/juiced-eliminator/?region=All,Racing,Racing
5587,The Legend of Spyro: The Eternal Night,PS2,2007.0,Oct,2.0,undefined,Sierra Entertainment  ,Krome Studios  ,,,0.21,0.16,,0.05,0.42,https://www.vgchartz.com/game/7567/the-legend-of-spyro-the-eternal-night/?region=All,Platform,Platform
5588,Mega Man Battle Network,GBA,2001.0,Oct,30.0,undefined,Capcom  ,Capcom  ,,,0.14,0.05,0.22,0.01,0.42,https://www.vgchartz.com/game/3747/mega-man-battle-network/?region=All,Role-Playing,Role-Playing
5589,Pirates of the Caribbean: At World's End,PSP,2007.0,May,22.0,undefined,Disney Interactive Studios  ,Eurocom Entertainment Software  ,6.0,,0.15,0.17,,0.1,0.42,https://www.vgchartz.com/game/6105/pirates-of-the-caribbean-at-worlds-end/?region=All,Action,Action
5590,25 To Life,PS2,2006.0,Jan,17.0,undefined,Eidos Interactive  ,Avalanche Software / Ritual Entertainment  ,,,0.35,0.01,,0.06,0.42,https://www.vgchartz.com/game/4806/25-to-life/?region=All,undefined,Shooter
5591,NHL 2K6,PS2,2005.0,Sep,7.0,undefined,2K Sports  ,Kush Games  ,,,0.21,0.16,,0.05,0.42,https://www.vgchartz.com/game/5532/nhl-2k6/?region=All,Sports,Sports
5592,Saints Row IV: Re-Elected,PS4,2015.0,Jan,20.0,undefined,Deep Silver  ,Volition Inc.  ,,,0.15,0.18,0.03,0.06,0.42,https://www.vgchartz.com/game/84578/saints-row-iv-re-elected/?region=All,undefined,Action
5593,Medal of Honor: Rising Sun,GC,2003.0,Nov,11.0,undefined,Electronic Arts  ,EA Los Angeles  ,6.6,,0.33,0.09,,0.01,0.42,https://www.vgchartz.com/game/5339/medal-of-honor-rising-sun/?region=All,Shooter,Shooter
5594,2010 FIFA World Cup South Africa,Wii,2010.0,Apr,27.0,undefined,EA Sports  ,EA Canada  ,6.8,,0.23,0.15,0.01,0.04,0.42,https://www.vgchartz.com/game/42917/2010-fifa-world-cup-south-africa/?region=All,Sports,Sports
5595,The Sims,XB,2003.0,Mar,24.0,undefined,Electronic Arts  ,Maxis  ,,,0.31,0.1,,0.01,0.42,https://www.vgchartz.com/game/2409/the-sims/?region=All,Simulation,Simulation
5596,Fossil Fighters: Frontier,3DS,2015.0,Mar,20.0,undefined,Nintendo  ,Spike Chunsoft  ,,,0.13,0.04,0.23,0.02,0.42,https://www.vgchartz.com/game/79635/fossil-fighters-frontier/?region=All,Role-Playing,Role-Playing
5597,Dog's Life,PS2,2004.0,Sep,14.0,undefined,Hip Interactive  ,Frontier Developments  ,,,0.21,0.16,,0.05,0.42,https://www.vgchartz.com/game/548/dogs-life/?region=All,Adventure,Adventure
5598,Ben 10 Alien Force: Vilgax Attacks,DS,2009.0,Oct,27.0,undefined,D3 Publisher  ,1st Playable Productions  ,,,0.22,0.16,,0.04,0.42,https://www.vgchartz.com/game/34680/ben-10-alien-force-vilgax-attacks/?region=All,Action,Action
5599,The X Files,PS,1999.0,Sep,30.0,undefined,Fox Interactive  ,HyperBole Studios  ,,,0.24,0.16,,0.03,0.42,https://www.vgchartz.com/game/32327/the-x-files/?region=All,Adventure,Adventure
5600,Super Wagyan Land,SNES,1991.0,Dec,13.0,undefined,Namco  ,Namco  ,,,,,0.42,,0.42,https://www.vgchartz.com/game/4486/super-wagyan-land/?region=All,Action,Action
5601,Rascal,PS,1998.0,Mar,31.0,undefined,Sony Computer Entertainment  ,Traveller's Tales  ,,,0.24,0.16,,0.03,0.42,https://www.vgchartz.com/game/1842/rascal/?region=All,Action,Action
5602,Tony Hawk's American Wasteland,GC,2005.0,Oct,18.0,undefined,Activision  ,Neversoft Entertainment  ,8.4,,0.33,0.08,,0.01,0.42,https://www.vgchartz.com/game/5911/tony-hawks-american-wasteland/?region=All,Sports,Sports
5603,Command & Conquer 3: Tiberium Wars,X360,2007.0,May,8.0,undefined,Electronic Arts  ,EA Los Angeles  ,7.6,,0.35,0.04,,0.03,0.42,https://www.vgchartz.com/game/6058/command-amp-conquer-3-tiberium-wars/?region=All,Strategy,Strategy
5604,Famicom Mini: Super Mario Bros. 2,GBA,2004.0,Aug,10.0,undefined,Nintendo  ,Nintendo EAD  ,,,,,0.41,0.01,0.42,https://www.vgchartz.com/game/3262/famicom-mini-super-mario-bros-2/?region=All,Platform,Platform
5605,Ragnarok Odyssey,PSV,2012.0,Oct,30.0,undefined,Xseed Games  ,Game Arts  ,,,0.2,0.01,0.16,0.05,0.42,https://www.vgchartz.com/game/62903/ragnarok-odyssey/?region=All,Role-Playing,Role-Playing
5606,TRON: Evolution,PS3,2010.0,Dec,7.0,undefined,Disney Interactive Studios  ,Propaganda Games  ,,,0.27,0.1,,0.05,0.42,https://www.vgchartz.com/game/41812/tron-evolution/?region=All,Action,Action
5607,Hellblade: Senua's Sacrifice,PC,2017.0,Aug,8.0,undefined,Ninja Theory  ,Ninja Theory  ,,,,,,,,https://www.vgchartz.com/game/180588/hellblade-senuas-sacrifice/?region=All,undefined,Action-Adventure
5608,Colony Wars,PS,1997.0,Nov,4.0,undefined,Psygnosis  ,Psygnosis  ,8.8,,0.24,0.16,,0.03,0.42,https://www.vgchartz.com/game/18557/colony-wars/?region=All,Simulation,Simulation
