Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL
10135,25 To Life,XB,2006,Jan,17,undefined,Eidos Interactive  ,Avalanche Software / Ritual Entertainment  ,,,0.12,0.04,,0.01,0.17,https://www.vgchartz.com/game/14/25-to-life/?region=All
10136,Murdered: Soul Suspect,XOne,2014,Jun,03,undefined,Square Enix  ,Airtight Games  ,,,0.08,0.07,,0.01,0.17,https://www.vgchartz.com/game/78938/murdered-soul-suspect/?region=All
10137,Driver: San Francisco,Wii,2011,Sep,06,undefined,Ubisoft  ,Ubisoft Reflections  ,7.0,,0.06,0.09,,0.02,0.17,https://www.vgchartz.com/game/45792/driver-san-francisco/?region=All
10138,Daily Chthonicle: Editor's Edition,PC,N/A,N/A,N/A,undefined,Unknown  ,Sinister Systems  ,,,,,,,,https://www.vgchartz.com/game/223863/daily-chthonicle-editors-edition/?region=All
10139,NASCAR '15,X360,2015,May,22,undefined,Deep Silver  ,Eutechnyx  ,,,0.15,,,0.02,0.17,https://www.vgchartz.com/game/85476/nascar-15/?region=All
10140,Plantera,PC,N/A,N/A,N/A,undefined,Unknown  ,VaragtP  ,,,,,,,,https://www.vgchartz.com/game/223864/plantera/?region=All
10141,Dig or Die,PC,N/A,N/A,N/A,undefined,Unknown  ,Gaddy Games  ,,,,,,,,https://www.vgchartz.com/game/223865/dig-or-die/?region=All
10142,Sega Superstars,PS2,2004,Nov,03,undefined,Sega  ,Sonic Team  ,,,0.08,0.06,,0.02,0.17,https://www.vgchartz.com/game/2010/sega-superstars/?region=All
10143,Disney Friends,DS,2008,Feb,26,undefined,Disney Interactive Studios  ,Amaze Entertainment  ,,,0.12,0.03,,0.01,0.17,https://www.vgchartz.com/game/12860/disney-friends/?region=All
10144,Zoo Keeper,DS,2005,Jan,18,undefined,Ignition Entertainment  ,"Buddiez, Inc.  ",7.2,,0.1,0.01,0.05,0.01,0.17,https://www.vgchartz.com/game/2801/zoo-keeper/?region=All
10145,Midway Arcade Treasures,GC,2003,Dec,18,undefined,Midway Games  ,Digital Eclipse  ,6.8,,0.13,0.03,,0.0,0.17,https://www.vgchartz.com/game/5355/midway-arcade-treasures/?region=All
10146,Leisure Suit Larry: Magna Cum Laude,XB,2004,Oct,05,undefined,VU Games  ,High Voltage Software  ,,,0.12,0.04,,0.01,0.17,https://www.vgchartz.com/game/1175/leisure-suit-larry-magna-cum-laude/?region=All
10147,Mousetrap / Operation / Simon,GBA,2005,Nov,07,undefined,DSI Games  ,Gravity-I  ,,,0.12,0.04,,0.0,0.17,https://www.vgchartz.com/game/27522/mousetrap-operation-simon/?region=All
10148,Classic NES Series: Donkey Kong,GBA,2004,Jun,02,undefined,Nintendo  ,Nintendo  ,6.5,,,,0.17,,0.17,https://www.vgchartz.com/game/3243/classic-nes-series-donkey-kong/?region=All
10149,NBA 09: The Inside,PS2,2008,Oct,07,undefined,Sony Computer Entertainment  ,SCE San Diego Studio  ,,,0.08,0.06,,0.02,0.17,https://www.vgchartz.com/game/27774/nba-09-the-inside/?region=All
10150,Resident Evil,SAT,1997,Aug,31,undefined,Capcom  ,Nextech  ,7.3,,,,0.17,,0.17,https://www.vgchartz.com/game/4157/resident-evil/?region=All
10151,F1 2011,3DS,2011,Dec,06,undefined,Codemasters  ,Codemasters  ,5.5,,0.07,0.09,,0.01,0.17,https://www.vgchartz.com/game/51820/f1-2011/?region=All
10152,Aliens: Infestation,DS,2011,Oct,11,undefined,Sega  ,Way Forward  ,8.5,,0.09,0.05,,0.02,0.17,https://www.vgchartz.com/game/53262/aliens-infestation/?region=All
10153,TOEIC Test Training DS,DS,2007,Mar,29,undefined,IE Institute  ,IE Institute  ,,,,,0.17,,0.17,https://www.vgchartz.com/game/4590/toeic-test-training-ds/?region=All
10154,Sports Party,NS,2018,Oct,30,undefined,Ubisoft  ,Magic Pockets  ,,,0.06,0.1,,0.01,0.17,https://www.vgchartz.com/game/222718/sports-party/?region=All
10155,Harvest Moon: Light of Hope,NS,2018,May,29,undefined,Natsume  ,Natsume  ,,,0.12,0.03,,0.02,0.17,https://www.vgchartz.com/game/221178/harvest-moon-light-of-hope/?region=All
10156,Itoi Shigesato no Bass Tsuri No. 1,SNES,1997,Feb,21,undefined,Nintendo  ,HAL Laboratory  ,,,,,0.17,,0.17,https://www.vgchartz.com/game/4295/itoi-shigesato-no-bass-tsuri-no-1/?region=All
10157,Greenwood the Last Ritual,PC,N/A,N/A,N/A,undefined,Unknown  ,AO2Game  ,,,,,,,,https://www.vgchartz.com/game/223866/greenwood-the-last-ritual/?region=All
10158,Cubivore: Survival of the Fittest,GC,2002,Nov,05,undefined,Atlus  ,Saru Brunei / Intelligent Systems  ,7.1,,0.01,0.0,0.15,0.0,0.17,https://www.vgchartz.com/game/2842/cubivore-survival-of-the-fittest/?region=All
10159,Doctor Lautrec and the Forgotten Knights,3DS,2011,Dec,13,undefined,Konami  ,Konami  ,,,0.07,0.05,0.03,0.01,0.17,https://www.vgchartz.com/game/49203/doctor-lautrec-and-the-forgotten-knights/?region=All
10160,TransFormers Animated: The Game,DS,2008,Oct,21,undefined,Activision  ,Artificial Mind and Movement  ,,,0.15,0.01,,0.01,0.17,https://www.vgchartz.com/game/28266/transformers-animated-the-game/?region=All
10161,Blood Bowl,X360,2010,Jan,26,undefined,SouthPeak Interactive  ,Cyanide Studio  ,6.4,,0.13,0.02,,0.01,0.17,https://www.vgchartz.com/game/25402/blood-bowl/?region=All
10162,FlatOut,XB,2005,Jul,12,undefined,Empire Interactive  ,Bugbear Entertainment  ,,,0.12,0.04,,0.01,0.17,https://www.vgchartz.com/game/776/flatout/?region=All
10163,Armor Ambush,2600,1982,Jan,01,undefined,Mattel Interactive  ,Mattel  ,,,0.15,0.01,,0.0,0.17,https://www.vgchartz.com/game/20149/armor-ambush/?region=All
10164,Death Trap,2600,1983,Jan,01,undefined,Avalon Interactive  ,Avalon Hill  ,,,0.15,0.01,,0.0,0.17,https://www.vgchartz.com/game/20234/death-trap/?region=All
10165,Mr. Do!'s Castle,2600,1984,Jan,01,undefined,Parker Bros.  ,Parker Bros  ,,,0.15,0.01,,0.0,0.17,https://www.vgchartz.com/game/20359/mr-dos-castle/?region=All
10166,Sumikko Gurashi: Omise Hajimerundesu,3DS,2015,Nov,19,undefined,Nippon Columbia  ,Nippon Columbia  ,,,,,0.17,,0.17,https://www.vgchartz.com/game/86219/sumikko-gurashi-omise-hajimerundesu/?region=All
10167,Easy Piano,DS,2010,Apr,13,undefined,Valcon Games  ,Game Life  ,,,0.04,0.11,,0.02,0.17,https://www.vgchartz.com/game/35690/easy-piano/?region=All
10168,Parodius,SAT,1996,Jan,01,undefined,Konami  ,Konami  ,,,,,0.16,0.0,0.17,https://www.vgchartz.com/game/3993/parodius/?region=All
10169,Chuck E. Cheese's Party Games,Wii,2010,Jul,27,undefined,UFO Interactive  ,Tommo  ,,,0.15,,,0.01,0.16,https://www.vgchartz.com/game/45086/chuck-e-cheeses-party-games/?region=All
10170,Gyakuten Saiban 3,GBA,2004,Jan,23,undefined,Capcom  ,Capcom  ,,,,,0.16,,0.16,https://www.vgchartz.com/game/4007/gyakuten-saiban-3/?region=All
10171,Taz Wanted,PS2,2002,Sep,17,undefined,Atari  ,Blitz Games  ,5.5,,0.08,0.06,,0.02,0.16,https://www.vgchartz.com/game/5802/taz-wanted/?region=All
10172,Pac-Man Championship Edition 2 + Arcade Game Series,XOne,2016,Nov,01,undefined,Namco Bandai Games  ,Namco Bandai Games  ,,,0.15,,,0.02,0.16,https://www.vgchartz.com/game/141901/pac-man-championship-edition-2-arcade-game-series/?region=All
10173,Hannah Montana: Rock Out the Show,PSP,2009,Aug,04,undefined,Disney Interactive Studios  ,"Page 44 Studios, LLC  ",,,0.13,0.02,,0.02,0.16,https://www.vgchartz.com/game/34398/hannah-montana-rock-out-the-show/?region=All
10174,Ride 2,PS4,2017,Feb,14,undefined,Milestone S.r.l  ,Milestone S.r.l.  ,,,0.07,0.06,0.01,0.03,0.16,https://www.vgchartz.com/game/117553/ride-2/?region=All
10175,Vehicular Combat League presents Motor Mayhem,PS2,2001,Jun,20,undefined,Atari  ,Beyond Games  ,,,0.08,0.06,,0.02,0.16,https://www.vgchartz.com/game/19484/vehicular-combat-league-presents-motor-mayhem/?region=All
10176,PoPoLoCrois: Hajimari no Bouken,PS2,2002,Jun,20,undefined,Sony Computer Entertainment  ,SCEA  ,,,,,0.16,,0.16,https://www.vgchartz.com/game/4041/popolocrois-hajimari-no-bouken/?region=All
10177,High On Racing,PC,N/A,N/A,N/A,undefined,Unknown  ,SilentFuture  ,,,,,,,,https://www.vgchartz.com/game/223867/high-on-racing/?region=All
10178,Star Wars: Super Bombad Racing,PS2,2001,Apr,23,undefined,LucasArts  ,Lucas Learning  ,,,0.08,0.06,,0.02,0.16,https://www.vgchartz.com/game/30222/star-wars-super-bombad-racing/?region=All
10179,Castlevania Judgment,Wii,2008,Nov,18,undefined,Konami  ,Konami / Eighting  ,4.6,7.5,0.12,0.02,0.01,0.01,0.16,https://www.vgchartz.com/game/29079/castlevania-judgment/?region=All
10180,Final Fantasy Type-0 HD,PC,N/A,N/A,N/A,undefined,Unknown  ,Square Enix  ,,,,,,,,https://www.vgchartz.com/game/223868/final-fantasy-type-0-hd/?region=All
10181,NBA Live 08,Wii,2007,Oct,02,undefined,Electronic Arts  ,EA Canada  ,,,0.15,0.0,,0.01,0.16,https://www.vgchartz.com/game/7581/nba-live-08/?region=All
10182,Hamster Heroes,Wii,2020,Dec,31,undefined,Unknown  ,Data Design Interactive  ,,,0.16,,,,0.16,https://www.vgchartz.com/game/13762/hamster-heroes/?region=All
10183,Hot Wheels Velocity X,GBA,2002,Oct,31,undefined,THQ  ,Saffire Corporation  ,5.2,,0.12,0.04,,0.0,0.16,https://www.vgchartz.com/game/15001/hot-wheels-velocity-x/?region=All
10184,Akiba's Trip: Undead & Undressed,PSV,2014,Aug,12,undefined,Xseed Games  ,Acquire  ,,,0.04,0.02,0.08,0.02,0.16,https://www.vgchartz.com/game/75398/akibas-trip-undead-amp-undressed/?region=All
10185,Alien Resurrection,PS,2000,Oct,10,undefined,Fox Interactive  ,Argonaut Games  ,5.2,,0.09,0.06,,0.01,0.16,https://www.vgchartz.com/game/17126/alien-resurrection/?region=All
10186,World Tour Soccer 2005,PS2,2004,Apr,14,undefined,Sony Computer Entertainment  ,SCEE London Studio  ,,,0.08,0.06,,0.02,0.16,https://www.vgchartz.com/game/2716/world-tour-soccer-2005/?region=All
10187,The Butterfly Sign: Human Error,PC,N/A,N/A,N/A,undefined,Unknown  ,Quantum Phoenix Studio  ,,,,,,,,https://www.vgchartz.com/game/223869/the-butterfly-sign-human-error/?region=All
10188,Splatterhouse,PS3,2010,Nov,23,undefined,Namco Bandai  ,BottleRocket  ,,,0.13,0.02,,0.02,0.16,https://www.vgchartz.com/game/42056/splatterhouse/?region=All
10189,Star Ocean: Till the End of Time Director's Cut,PS2,2004,Jan,22,undefined,Square Enix  ,tri-Ace  ,,,,,,,,https://www.vgchartz.com/game/7150/star-ocean-till-the-end-of-time-directors-cut/?region=All
10190,Leisure Suit Larry: Box Office Bust,X360,2009,Mar,31,undefined,Codemasters  ,Team17 Software  ,,,0.14,0.01,,0.01,0.16,https://www.vgchartz.com/game/23798/leisure-suit-larry-box-office-bust/?region=All
10191,Create,PS3,2010,Nov,16,undefined,Electronic Arts  ,EA Bright Light  ,6.4,,0.11,0.03,,0.02,0.16,https://www.vgchartz.com/game/46531/create/?region=All
10192,Trivial Pursuit: Bet You Know It,Wii,2011,Nov,01,undefined,Electronic Arts  ,EA Salt Lake  ,,,0.1,0.04,,0.02,0.16,https://www.vgchartz.com/game/63737/trivial-pursuit-bet-you-know-it/?region=All
10193,Ashes of the Singularity: Escalation,PC,N/A,N/A,N/A,undefined,Unknown  ,Stardock  ,,,,,,,,https://www.vgchartz.com/game/223870/ashes-of-the-singularity-escalation/?region=All
10194,Dead Rising 4: Frank's Big Package,PS4,2017,Dec,05,undefined,Capcom  ,Capcom  ,,,0.08,0.05,,0.03,0.16,https://www.vgchartz.com/game/200191/dead-rising-4-franks-big-package/?region=All
10195,Clash of the Titans: The Videogame,X360,2010,Jul,27,undefined,Namco Bandai  ,Game Republic  ,3.8,,0.08,0.06,0.0,0.02,0.16,https://www.vgchartz.com/game/38406/clash-of-the-titans-the-videogame/?region=All
10196,Valdis Story: Abyssal City,PC,2013,Sep,08,undefined,Endless Fluff Games  ,Unknown  ,,,,,,,,https://www.vgchartz.com/game/77350/valdis-story-abyssal-city/?region=All
10197,Act of Aggression,PC,2015,Sep,02,undefined,Focus Home Interactive  ,Eugen Systems  ,,,,0.01,,0.0,0.01,https://www.vgchartz.com/game/85916/act-of-aggression/?region=All
10198,Dungeon Siege: Throne of Agony,PSP,2006,Oct,30,undefined,2K Games  ,SuperVillain Studios  ,,,0.13,0.02,,0.02,0.16,https://www.vgchartz.com/game/606/dungeon-siege-throne-of-agony/?region=All
10199,ESPN College Hoops,PS2,2003,Nov,13,undefined,Sega  ,Visual Concepts  ,,,0.08,0.06,,0.02,0.16,https://www.vgchartz.com/game/5049/espn-college-hoops/?region=All
10200,Theatrhythm Dragon Quest,3DS,2015,Mar,26,undefined,Square Enix  ,Square Enix  ,,,,,0.16,,0.16,https://www.vgchartz.com/game/84937/theatrhythm-dragon-quest/?region=All
10201,Family Game Night 4: The Game Show,Wii,2011,Nov,01,undefined,Electronic Arts  ,Electronic Arts  ,,,0.12,0.03,,0.01,0.16,https://www.vgchartz.com/game/67137/family-game-night-4-the-game-show/?region=All
10202,F1 Championship Season 2000,PS2,2000,Dec,19,undefined,Electronic Arts  ,EA Sports  ,,,0.06,0.05,0.03,0.02,0.16,https://www.vgchartz.com/game/24272/f1-championship-season-2000/?region=All
10203,Putty Squad,PS4,2013,Nov,29,undefined,System 3  ,System 3  ,,,0.06,0.07,,0.03,0.16,https://www.vgchartz.com/game/77267/putty-squad/?region=All
10204,Bakugan Battle Brawlers: Defenders of the Core,PSP,2010,Nov,02,undefined,Activision  ,Now Production  ,,,0.09,0.04,,0.03,0.16,https://www.vgchartz.com/game/47052/bakugan-battle-brawlers-defenders-of-the-core/?region=All
10205,Pen 1 Grand Prix: Penguin no Mondai Special,DS,2009,Dec,17,undefined,Konami  ,Konami  ,,,,,0.16,,0.16,https://www.vgchartz.com/game/42108/pen-1-grand-prix-penguin-no-mondai-special/?region=All
10206,Robotech: Battlecry,GC,2002,Oct,11,undefined,TDK Mediactive  ,Vicious Cycle  ,7.2,,0.13,0.03,,0.0,0.16,https://www.vgchartz.com/game/5641/robotech-battlecry/?region=All
10207,Hexcells,PC,N/A,N/A,N/A,undefined,Unknown  ,Matthew Brown  ,,,,,,,,https://www.vgchartz.com/game/223877/hexcells/?region=All
10208,Anna - Extended Edition,PC,N/A,N/A,N/A,undefined,Unknown  ,Dreampainters  ,,,,,,,,https://www.vgchartz.com/game/223879/anna-extended-edition/?region=All
10209,Zapper: One Wicked Cricket!,PS2,2002,Nov,03,undefined,Infogrames  ,Blitz Games  ,5.7,,0.08,0.06,,0.02,0.16,https://www.vgchartz.com/game/6038/zapper-one-wicked-cricket/?region=All
10210,PARTICLE MACE,PC,N/A,N/A,N/A,undefined,Unknown  ,Andy Wallace  ,,,,,,,,https://www.vgchartz.com/game/223880/particle-mace/?region=All
10211,Bomberman Land,PS,2000,Dec,21,undefined,Hudson Soft  ,Hudson Soft  ,,,,,0.15,0.01,0.16,https://www.vgchartz.com/game/2937/bomberman-land/?region=All
10212,Paws & Claws: Pet Resort,GBA,2006,Feb,13,undefined,THQ  ,ValuSoft  ,,,0.12,0.04,,0.0,0.16,https://www.vgchartz.com/game/36596/paws-amp-claws-pet-resort/?region=All
10213,King's Bounty: Warriors of the North,PC,N/A,N/A,N/A,undefined,Unknown  ,1C-SoftClub  ,,,,,,,,https://www.vgchartz.com/game/223881/kings-bounty-warriors-of-the-north/?region=All
10214,Kya: Dark Lineage,PS2,2003,Nov,18,undefined,Atari  ,Eden Games  ,,,0.08,0.06,,0.02,0.16,https://www.vgchartz.com/game/1151/kya-dark-lineage/?region=All
10215,Aquaria,PC,2007,Dec,07,undefined,Bit Blot  ,Bit Blot  ,,,,,,,,https://www.vgchartz.com/game/29956/aquaria/?region=All
10216,NPPL Championship Paintball 2009,PS3,2008,Nov,18,undefined,Activision  ,Sand Grain Studios  ,,,0.15,0.0,,0.02,0.16,https://www.vgchartz.com/game/29150/nppl-championship-paintball-2009/?region=All
10217,Curious George,GBA,2006,Feb,01,undefined,Namco  ,Torus Games  ,6.6,,0.12,0.04,,0.0,0.16,https://www.vgchartz.com/game/23914/curious-george/?region=All
10218,12 Labours of Hercules,PC,2015,Mar,23,undefined,Jetdogs Studios  ,Jetdogs Studios  ,,,,,,,,https://www.vgchartz.com/game/85272/12-labours-of-hercules/?region=All
10219,Lethal Skies II,PS2,2003,Sep,09,undefined,Sammy Corporation  ,"Asmik Ace Entertainment, Inc.  ",,,0.08,0.06,,0.02,0.16,https://www.vgchartz.com/game/1179/lethal-skies-ii/?region=All
10220,Guilty Gear Judgment,PSP,2006,Sep,05,undefined,Majesco  ,Arc System Works  ,7.5,,0.13,0.0,0.02,0.01,0.16,https://www.vgchartz.com/game/923/guilty-gear-judgment/?region=All
10221,Puzzle Quest: Galactrix,DS,2009,Feb,24,undefined,D3 Publisher  ,Infinite Interactive  ,,,0.15,0.0,,0.01,0.16,https://www.vgchartz.com/game/24281/puzzle-quest-galactrix/?region=All
10222,NCAA Football 09 All-Play,Wii,2008,Jul,15,undefined,EA Sports  ,Team Fusion  ,5.3,,0.15,,,0.01,0.16,https://www.vgchartz.com/game/17668/ncaa-football-09-all-play/?region=All
10223,Lara Croft and the Temple of Osiris,PC,2014,Dec,09,undefined,Square Enix  ,Crystal Dynamics  ,,,,0.02,,0.0,0.02,https://www.vgchartz.com/game/82911/lara-croft-and-the-temple-of-osiris/?region=All
10224,Fracture,PS3,2008,Oct,07,undefined,LucasArts  ,Day 1 Studios  ,4.0,,0.11,0.04,,0.02,0.16,https://www.vgchartz.com/game/13870/fracture/?region=All
10225,Tom and Jerry: Infurnal Escape,GBA,2003,Mar,14,undefined,NewKidCo  ,Cinegroupe  ,,,0.12,0.04,,0.0,0.16,https://www.vgchartz.com/game/25364/tom-and-jerry-infurnal-escape/?region=All
10226,Vampyr,PC,2018,Jun,05,undefined,Focus Home Interactive  ,DONTNOD Entertainment  ,,,,0.0,,0.0,0.0,https://www.vgchartz.com/game/181515/vampyr/?region=All
10227,Eiyuu Densetsu: Zero no Kiseki,PSP,2010,Sep,30,undefined,Falcom Corporation  ,Nihon Falcom Corporation  ,,,,,0.16,,0.16,https://www.vgchartz.com/game/44818/eiyuu-densetsu-zero-no-kiseki/?region=All
10228,Disney's American Dragon Jake Long: Attack of the Dark Dragon,DS,2006,Oct,12,undefined,Buena Vista  ,WayForward Technologies  ,,,0.15,,,0.01,0.16,https://www.vgchartz.com/game/69/disneys-american-dragon-jake-long-attack-of-the-dark-dragon/?region=All
10229,King's Field,PS,1995,Dec,31,undefined,ASCII Entertainment  ,From Software  ,7.1,,0.09,0.06,,0.01,0.16,https://www.vgchartz.com/game/36155/kings-field/?region=All
10230,West of Loathing,PC,N/A,N/A,N/A,undefined,Unknown  ,Asymmetric Publications  ,,,,,,,,https://www.vgchartz.com/game/223882/west-of-loathing/?region=All
10231,Okami HD,PC,2017,Dec,12,undefined,Capcom  ,Capcom  ,,,,,,,,https://www.vgchartz.com/game/220254/okami-hd/?region=All
10232,Let's Ride: Sunshine Stables,GBA,2005,Oct,04,undefined,THQ  ,Independent Arts Software GmbH  ,,,0.12,0.04,,0.0,0.16,https://www.vgchartz.com/game/27270/lets-ride-sunshine-stables/?region=All
10233,Monster Jam,Wii,2007,Nov,19,undefined,Activision  ,Torus Games  ,,,0.15,0.0,,0.01,0.16,https://www.vgchartz.com/game/12845/monster-jam/?region=All
10234,World Stadium 4,PS,2000,Mar,23,undefined,Namco  ,Namco  ,,,,,0.15,0.01,0.16,https://www.vgchartz.com/game/4744/world-stadium-4/?region=All
10235,Midway Arcade Treasures 2,GC,2004,Oct,11,undefined,Midway Games  ,Backbone Entertainment  ,7.2,,0.13,0.03,,0.0,0.16,https://www.vgchartz.com/game/5357/midway-arcade-treasures-2/?region=All
10236,Frankenstein: Master of Death,PC,N/A,N/A,N/A,undefined,Unknown  ,Jetdogs Studios  ,,,,,,,,https://www.vgchartz.com/game/223883/frankenstein-master-of-death/?region=All
10237,El Shaddai: Ascension of the Metatron,X360,2011,Aug,16,undefined,Ignition Entertainment  ,Ignition Entertainment  ,8.0,,0.07,0.05,0.03,0.01,0.16,https://www.vgchartz.com/game/45150/el-shaddai-ascension-of-the-metatron/?region=All
10238,Angry Birds: Star Wars,XOne,2013,Nov,22,undefined,Activision  ,Exient Entertainment  ,,,0.11,0.04,,0.02,0.16,https://www.vgchartz.com/game/76929/angry-birds-star-wars/?region=All
10239,Hot Wheels World Race,GC,2003,Oct,31,undefined,THQ  ,Climax Group  ,,,0.13,0.03,,0.0,0.16,https://www.vgchartz.com/game/997/hot-wheels-world-race/?region=All
10240,Mad Dagger,PC,N/A,N/A,N/A,undefined,Unknown  ,YarGri  ,,,,,,,,https://www.vgchartz.com/game/223884/mad-dagger/?region=All
10241,Apache: Air Assault,X360,2010,Nov,16,undefined,Activision  ,Gaijin Entertainment  ,6.8,,0.12,0.03,,0.01,0.16,https://www.vgchartz.com/game/46157/apache-air-assault/?region=All
10242,San Goku Shi Taisen DS,DS,2007,Jan,25,undefined,Sega  ,Sega  ,,,,,0.16,,0.16,https://www.vgchartz.com/game/4192/san-goku-shi-taisen-ds/?region=All
10243,Kawa no Nushi Tsuri,PS,1998,Aug,20,undefined,Victor Interactive  ,Victor Interactive Software  ,,,,,0.15,0.01,0.16,https://www.vgchartz.com/game/3647/kawa-no-nushi-tsuri/?region=All
10244,Digimon Story: Cyber Sleuth - Hacker's Memory,PS4,2018,Jan,19,undefined,Namco Bandai Games  ,Media.Vision  ,,,0.05,0.05,0.04,0.02,0.16,https://www.vgchartz.com/game/168455/digimon-story-cyber-sleuth-hackers-memory/?region=All
10245,Marble Saga: Kororinpa,Wii,2009,Mar,17,undefined,Konami  ,Hudson Soft  ,7.4,,0.09,0.05,0.0,0.01,0.16,https://www.vgchartz.com/game/28181/marble-saga-kororinpa/?region=All
10246,Magic: The Gathering - Battlegrounds,XB,2003,Nov,18,undefined,Atari  ,Secret Level  ,,,0.12,0.03,,0.01,0.16,https://www.vgchartz.com/game/1234/magic-the-gathering-battlegrounds/?region=All
10247,N2O: Nitrous Oxide,PS,1998,Jun,30,undefined,Fox Interactive  ,Gremlin Interactive  ,,,0.09,0.06,,0.01,0.16,https://www.vgchartz.com/game/32929/n2o-nitrous-oxide/?region=All
10248,Spider-Man: Web of Shadows - Amazing Allies Edition,PSP,2008,Oct,21,undefined,Activision  ,Shaba Games  ,7.7,,0.12,0.02,,0.02,0.16,https://www.vgchartz.com/game/28264/spider-man-web-of-shadows-amazing-allies-edition/?region=All
10249,Dancing with the Stars,PS2,2007,Oct,23,undefined,Activision  ,Zoe Mode  ,,,0.08,0.06,,0.02,0.16,https://www.vgchartz.com/game/12741/dancing-with-the-stars/?region=All
10250,Goosebumps HorrorLand,Wii,2008,Oct,28,undefined,Scholastic Inc.  ,Gusto Games  ,,,0.15,0.0,,0.01,0.16,https://www.vgchartz.com/game/28562/goosebumps-horrorland/?region=All
10251,The 39 Steps,PC,N/A,N/A,N/A,undefined,Unknown  ,The Story Mechanics  ,,,,,,,,https://www.vgchartz.com/game/223885/the-39-steps/?region=All
10252,Rio,DS,2011,Apr,12,undefined,THQ  ,TBA  ,,,0.12,0.03,,0.01,0.16,https://www.vgchartz.com/game/50242/rio/?region=All
10253,Otogirisou,SNES,1992,Mar,07,undefined,ChunSoft  ,ChunSoft  ,,,,,0.16,,0.16,https://www.vgchartz.com/game/2959/otogirisou/?region=All
10254,Battlezone,PS4,2016,Oct,13,undefined,Sony Interactive Entertainment  ,Rebellion Developments  ,,,0.09,0.04,,0.03,0.16,https://www.vgchartz.com/game/137629/battlezone/?region=All
10255,SD Gundam G Generation 3D,3DS,2011,Dec,22,undefined,Namco Bandai  ,Unknown  ,,,,,0.16,,0.16,https://www.vgchartz.com/game/70368/sd-gundam-g-generation-3d/?region=All
10256,Crash Tag Team Racing,GC,2005,Oct,19,undefined,VU Games  ,Radical Entertainment  ,,,0.12,0.03,,0.0,0.16,https://www.vgchartz.com/game/415/crash-tag-team-racing/?region=All
10257,Zoo Hospital,Wii,2008,Sep,22,undefined,Majesco  ,Torus Games  ,,,0.14,0.01,,0.01,0.16,https://www.vgchartz.com/game/23918/zoo-hospital/?region=All
10258,Train Valley,PC,N/A,N/A,N/A,undefined,Unknown  ,Alexey Davydov  ,,,,,,,,https://www.vgchartz.com/game/223886/train-valley/?region=All
10259,Massive Chalice,PC,2014,Nov,11,undefined,Double Fine Productions  ,Double Fine Productions  ,,,,,,,,https://www.vgchartz.com/game/72288/massive-chalice/?region=All
10260,The Whispered World,PC,2010,Apr,26,undefined,Viva Media  ,Daedalic Entertainment  ,,,,0.09,,0.01,0.1,https://www.vgchartz.com/game/28652/the-whispered-world/?region=All
10261,True Swing Golf,DS,2006,Jan,23,undefined,Nintendo  ,Tikipod  ,,,0.11,0.0,0.04,0.01,0.16,https://www.vgchartz.com/game/2539/true-swing-golf/?region=All
10262,Little Nightmares,XOne,2017,Apr,28,undefined,Namco Bandai Games  ,Tarsier Studios  ,,,0.12,0.03,,0.02,0.16,https://www.vgchartz.com/game/155312/little-nightmares/?region=All
10263,The Surge,PC,2017,May,16,undefined,Focus Home Interactive  ,DECK13 Interactive  ,,,,0.01,,0.0,0.01,https://www.vgchartz.com/game/177473/the-surge/?region=All
10264,Beowulf: The Game,PS3,2007,Nov,13,undefined,Ubisoft  ,Ubisoft  ,,,0.14,0.01,,0.01,0.16,https://www.vgchartz.com/game/12733/beowulf-the-game/?region=All
10265,Family Feud Decades,Wii,2010,Nov,09,undefined,Ubisoft  ,Ludia Inc.  ,,,0.15,,,0.01,0.16,https://www.vgchartz.com/game/48444/family-feud-decades/?region=All
10266,Hell Girls,PC,N/A,N/A,N/A,undefined,Unknown  ,Athena Works  ,,,,,,,,https://www.vgchartz.com/game/223887/hell-girls/?region=All
10267,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode One,PC,2008,May,21,undefined,Hothead Games  ,Hothead Games  ,,,,,,,,https://www.vgchartz.com/game/21965/penny-arcade-adventures-on-the-rain-slick-precipice-of-darkness-episode-one/?region=All
10268,Thrillville: Off the Rails,X360,2007,Oct,09,undefined,LucasArts  ,Frontier Developments  ,,,0.13,0.02,,0.01,0.16,https://www.vgchartz.com/game/12299/thrillville-off-the-rails/?region=All
10269,Michael Jackson: The Experience,PSP,2010,Nov,23,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.11,0.03,,0.03,0.16,https://www.vgchartz.com/game/45664/michael-jackson-the-experience/?region=All
10270,TimeSplitters: Future Perfect,XB,2005,Mar,21,undefined,Electronic Arts  ,Free Radical Design  ,,,0.12,0.03,,0.01,0.16,https://www.vgchartz.com/game/2435/timesplitters-future-perfect/?region=All
10271,Midway Arcade Treasures 3,PS2,2005,Sep,27,undefined,Midway Games  ,Digital Eclipse  ,,,0.08,0.06,,0.02,0.16,https://www.vgchartz.com/game/5360/midway-arcade-treasures-3/?region=All
10272,Dr. Muto,PS2,2002,Nov,19,undefined,Midway Games  ,Midway  ,,,0.08,0.06,,0.02,0.16,https://www.vgchartz.com/game/5027/dr-muto/?region=All
