Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL
132,Tom Clancy's The Division,Series,2016,Mar,08,undefined,Ubisoft  ,Massive Entertainment  ,,,,,,,,https://www.vgchartz.com/game/226563/tom-clancys-the-division/?region=All
133,Watch Dogs,Series,N/A,N/A,N/A,undefined,Unknown  ,Ubisoft  ,,,,,,,,https://www.vgchartz.com/game/226362/watch-dogs/?region=All
134,Super Smash Bros. Ultimate,NS,2018,Dec,07,undefined,Nintendo  ,Bandai Namco Games  ,9.4,9.7,4.22,1.72,2.41,0.61,8.95,https://www.vgchartz.com/game/221289/super-smash-bros-ultimate/?region=All
135,Grand Theft Auto V,PS4,2014,Nov,18,undefined,Rockstar Games  ,Rockstar North  ,9.7,,6.06,9.71,0.6,3.02,19.39,https://www.vgchartz.com/game/83196/grand-theft-auto-v/?region=All
136,Teenage Mutant Ninja Turtles,Series,1989,May,12,undefined,Konami  ,Konami|Red Fly Studio|Game Arts|Magic Pockets|The Bakers Games|PlatinumGames|Ubisoft|Overloaded|Nickelodeon|WayForward Technologies  ,,,,,,,,https://www.vgchartz.com/game/226342/teenage-mutant-ninja-turtles/?region=All
137,Brain Age: Train Your Brain in Minutes a Day,DS,2006,Apr,17,undefined,Nintendo  ,Nintendo SDD  ,8.1,,4.74,9.21,4.16,2.04,20.16,https://www.vgchartz.com/game/2948/brain-age-train-your-brain-in-minutes-a-day/?region=All
138,Driver,Series,1999,Jun,30,undefined,GT Interactive  ,Ubisoft Reflections|Sumo Digital|Ubisoft  ,,,,,,,,https://www.vgchartz.com/game/226091/driver/?region=All
139,WarCraft,Series,N/A,N/A,N/A,undefined,Unknown  ,Blizzard Entertainment|Cyberlore Studios|Lemon Sky  ,,,,,,,,https://www.vgchartz.com/game/226367/warcraft/?region=All
140,Mario Kart 7,3DS,2011,Dec,04,undefined,Nintendo  ,Nintendo EAD / Retro Studios  ,8.2,,6.03,5.35,3.0,1.11,15.49,https://www.vgchartz.com/game/45691/mario-kart-7/?region=All
141,The Legend of Zelda: Breath of the Wild,NS,2017,Mar,03,undefined,Nintendo  ,Nintendo EPD  ,9.9,10.0,4.54,2.94,1.26,0.73,9.46,https://www.vgchartz.com/game/118753/the-legend-of-zelda-breath-of-the-wild/?region=All
142,Midnight Club,Series,2000,Oct,26,undefined,Rockstar Games  ,Rockstar San Diego|Rebellion Developments|Rockstar Leeds|Rockstar London  ,,,,,,,,https://www.vgchartz.com/game/226144/midnight-club/?region=All
143,Pokémon Sword / Shield,NS,2019,Nov,15,undefined,Nintendo  ,Game Freak  ,,,,,,,,https://www.vgchartz.com/game/223748/pokemon-sword-shield/?region=All
144,Super Mario Land,GB,1989,Aug,01,undefined,Nintendo  ,Nintendo R&D1  ,,,10.83,2.71,4.18,0.42,18.14,https://www.vgchartz.com/game/4436/super-mario-land/?region=All
145,Super Mario Odyssey,NS,2017,Oct,27,undefined,Nintendo  ,Nintendo EPD  ,9.9,,5.1,3.75,2.02,0.84,11.71,https://www.vgchartz.com/game/152831/super-mario-odyssey/?region=All
146,Pokémon Diamond / Pearl Version,DS,2007,Apr,28,undefined,Nintendo  ,Game Freak  ,8.6,,6.38,4.47,6.04,1.36,18.25,https://www.vgchartz.com/game/4022/pokemon-diamond-pearl-version/?region=All
147,StarCraft,Series,1998,Mar,31,undefined,Blizzard Entertainment  ,Blizzard Entertainment  ,,,,,,,,https://www.vgchartz.com/game/226171/starcraft/?region=All
148,Metroid,Series,1987,Aug,15,undefined,Nintendo  ,Nintendo|Intelligent Systems|Retro Studios|Team Ninja|Next Level Games|MercurySteam  ,,,,,,,,https://www.vgchartz.com/game/226179/metroid/?region=All
149,Grand Theft Auto: San Andreas,PS2,2004,Oct,26,undefined,Rockstar Games  ,Rockstar North  ,9.5,,9.43,0.4,0.41,10.57,20.81,https://www.vgchartz.com/game/3427/grand-theft-auto-san-andreas/?region=All
150,Super Mario Bros. 3,NES,1990,Feb,12,undefined,Nintendo  ,Nintendo R&D2  ,,,9.54,3.44,3.84,0.46,17.28,https://www.vgchartz.com/game/6458/super-mario-bros-3/?region=All
151,RollerCoaster Tycoon,Series,1999,Mar,22,undefined,Hasbro Interactive  ,Chris Sawyer Productions|Frontier Developments|n-Space|On5|Nvizzio Creations  ,,,,,,,,https://www.vgchartz.com/game/226316/rollercoaster-tycoon/?region=All
152,Mass Effect,Series,2007,Nov,20,undefined,Microsoft Game Studios  ,BioWare|IronMonkey Studios  ,,,,,,,,https://www.vgchartz.com/game/226222/mass-effect/?region=All
153,Professor Layton,Series,2008,Feb,10,undefined,Nintendo  ,Level-5|Matrix Software  ,,,,,,,,https://www.vgchartz.com/game/226064/professor-layton/?region=All
154,Zuma,Series,2003,Dec,12,undefined,PopCap Games  ,Oberon Media|PopCap Games  ,,,,,,,,https://www.vgchartz.com/game/226154/zuma/?region=All
155,Garry's Mod,PC,2006,Nov,29,undefined,Valve  ,Facepunch Studios  ,,,,,,,,https://www.vgchartz.com/game/33535/garrys-mod/?region=All
156,Hitman,Series,2000,Nov,21,undefined,Eidos Interactive  ,IO Interactive  ,,,,,,,,https://www.vgchartz.com/game/226243/hitman/?region=All
157,Pokémon X/Y,3DS,2013,Oct,12,undefined,Nintendo  ,Game Freak  ,8.9,9.7,5.68,5.06,4.4,0.99,16.13,https://www.vgchartz.com/game/71449/pokemon-xy/?region=All
158,Uncharted 4: A Thief's End,PS4,2016,May,10,undefined,Sony Interactive Entertainment  ,Naughty Dog  ,9.2,,4.49,3.93,0.21,1.7,10.33,https://www.vgchartz.com/game/77189/uncharted-4-a-thiefs-end/?region=All
159,Pokémon Ruby / Sapphire Version,GBA,2003,Mar,17,undefined,Nintendo  ,Game Freak  ,8.8,,6.06,3.9,5.38,0.5,15.85,https://www.vgchartz.com/game/4031/pokemon-ruby-sapphire-version/?region=All
160,Pokémon Sun/Moon,3DS,2016,Nov,18,undefined,Nintendo  ,Game Freak  ,9.0,,6.02,4.34,3.82,0.99,15.17,https://www.vgchartz.com/game/91783/pokemon-sunmoon/?region=All
161,The Lord of the Rings,Series,N/A,N/A,N/A,undefined,Unknown  ,"Beam Software|Parker Brothers|Melbourne House|Interplay|Chaos Studios|Papyrus|Surreal Software|The Whole Experience|Pocket Studios|Liquid Entertainment|Midway Austin|Saffire Corporation|Turbine, Inc.|Daybreak Game Company|Fantasy Flight Interactive|Daedal  ",,,,,,,,https://www.vgchartz.com/game/226302/the-lord-of-the-rings/?region=All
162,Grand Theft Auto: Vice City,PS2,2002,Oct,28,undefined,Rockstar Games  ,Rockstar North  ,9.6,,8.41,5.49,0.47,1.78,16.15,https://www.vgchartz.com/game/896/grand-theft-auto-vice-city/?region=All
163,Ace Combat,Series,1995,Sep,09,undefined,Namco  ,Namco|Arsys Software|Project Aces|HumanSoft|Access Games|Namco Bandai|QLoc|Bandai Namco Studios  ,,,,,,,,https://www.vgchartz.com/game/226317/ace-combat/?region=All
164,Super Robot Wars,Series,1991,Apr,20,undefined,Bandai  ,Banpresto|B.B. Studio|Winkysoft|Bandai Namco Entertainment  ,,,,,,,,https://www.vgchartz.com/game/226180/super-robot-wars/?region=All
165,Luigi's Mansion,Series,2001,Nov,18,undefined,Nintendo  ,Nintendo|Next Level Games|Grezzo  ,,,,,,,,https://www.vgchartz.com/game/226194/luigis-mansion/?region=All
166,Grand Theft Auto V,X360,2013,Sep,17,undefined,Rockstar Games  ,Rockstar North  ,,,9.06,5.33,0.06,1.42,15.86,https://www.vgchartz.com/game/65883/grand-theft-auto-v/?region=All
167,Splatoon,Series,2015,May,29,undefined,Nintendo  ,Nintendo  ,,,,,,,,https://www.vgchartz.com/game/226150/splatoon/?region=All
168,Pokémon Black / White Version,DS,2011,Mar,06,undefined,Nintendo  ,Game Freak  ,8.6,9.0,5.51,3.2,5.66,0.8,15.18,https://www.vgchartz.com/game/44573/pokemon-black-white-version/?region=All
169,Mario Tennis,Series,1995,Aug,14,undefined,Nintendo  ,Nintendo|Camelot Software Planning  ,,,,,,,,https://www.vgchartz.com/game/226202/mario-tennis/?region=All
170,Pokemon Mystery Dungeon,Series,2006,Sep,18,undefined,Nintendo  ,Chunsoft|Spike Chunsoft  ,,,,,,,,https://www.vgchartz.com/game/226275/pokemon-mystery-dungeon/?region=All
171,Call of Duty: Black Ops 3,PS4,2015,Nov,06,undefined,Activision  ,Treyarch  ,,,6.18,6.05,0.41,2.44,15.09,https://www.vgchartz.com/game/85359/call-of-duty-black-ops-3/?region=All
172,Counter-Strike: Source,PC,2004,Nov,16,undefined,VU Games  ,Valve Software  ,9.3,,,0.07,,0.01,0.08,https://www.vgchartz.com/game/12531/counter-strike-source/?region=All
173,Backyard Sports,Series,1997,Jan,01,undefined,Humongous Entertainment  ,Humongous Entertainment  ,,,,,,,,https://www.vgchartz.com/game/226271/backyard-sports/?region=All
174,Barbie,Series,N/A,N/A,N/A,undefined,Unknown  ,Imagineering|Media Station|Tahoe Software Productions|Software Creations|	Digital Domain|Mattel Interactive|Human Code|Runecraft|Gorilla Systems Corporation|Krome Studios|Vicarious Visions|Cyber Planet Interactive|Gigawatt Studios|DICE Canada  ,,,,,,,,https://www.vgchartz.com/game/226331/barbie/?region=All
175,Burnout,Series,2001,Nov,01,undefined,Acclaim Entertainment  ,Criterion Games|Electornic Arts  ,,,,,,,,https://www.vgchartz.com/game/226216/burnout/?region=All
176,Famista,Series,1986,Dec,10,undefined,Namco  ,Namco|Bandai Namco Entertainment  ,,,,,,,,https://www.vgchartz.com/game/226213/famista/?region=All
177,Gex,Series,1995,Apr,01,undefined,BMG Interactive Entertainment  ,Crystal Dynamics|David A. Palmer Productions|Gratuitous Games|Realtime Associates  ,,,,,,,,https://www.vgchartz.com/game/226262/gex/?region=All
178,Just Cause,Series,2006,Sep,27,undefined,Eidos Interactive  ,Avalanche Studios  ,,,,,,,,https://www.vgchartz.com/game/226105/just-cause/?region=All
179,Sonic the Hedgehog,GEN,1991,Jun,23,undefined,Sega  ,Sonic Team  ,,,3.03,0.91,0.26,0.13,4.34,https://www.vgchartz.com/game/6427/sonic-the-hedgehog/?region=All
180,SoulCalibur,Series,1996,Dec,20,undefined,Namco  ,Project Soul  ,,,,,,,,https://www.vgchartz.com/game/226322/soulcalibur/?region=All
181,Gran Turismo 3: A-Spec,PS2,2001,Jul,09,undefined,Sony Computer Entertainment  ,Polyphony Digital  ,9.3,,6.85,5.09,1.87,1.16,14.98,https://www.vgchartz.com/game/886/gran-turismo-3-a-spec/?region=All
182,Brain Age 2: More Training in Minutes a Day,DS,2007,Aug,20,undefined,Nintendo  ,Nintendo SDD  ,8.0,,3.43,5.36,5.32,1.18,15.29,https://www.vgchartz.com/game/3841/brain-age-2-more-training-in-minutes-a-day/?region=All
183,Call of Duty: Modern Warfare 3,X360,2011,Nov,08,undefined,Activision  ,Infinity Ward  ,8.7,,9.07,4.29,0.13,1.33,14.82,https://www.vgchartz.com/game/44606/call-of-duty-modern-warfare-3/?region=All
184,Call of Duty: Black Ops,X360,2010,Nov,09,undefined,Activision  ,Treyarch  ,8.8,,9.76,3.73,0.11,1.14,14.74,https://www.vgchartz.com/game/44952/call-of-duty-black-ops/?region=All
185,Pokémon Yellow: Special Pikachu Edition,GB,1999,Oct,19,undefined,Nintendo  ,Game Freak  ,8.7,,5.89,5.04,3.12,0.59,14.64,https://www.vgchartz.com/game/4035/pokemon-yellow-special-pikachu-edition/?region=All
186,Halo 3,X360,2007,Sep,25,undefined,Microsoft Game Studios  ,Bungie Studios  ,9.6,9.5,7.97,2.81,0.13,1.21,12.13,https://www.vgchartz.com/game/6964/halo-3/?region=All
187,Pokémon Omega Ruby/Pokémon Alpha Sapphire,3DS,2014,Nov,21,undefined,Nintendo  ,Game Freak  ,,,4.78,3.98,3.15,0.82,12.73,https://www.vgchartz.com/game/81906/pokemon-omega-rubypokemon-alpha-sapphire/?region=All
188,Everybody's Golf,Series,1998,Apr,30,undefined,Sony Computer Entertainment  ,Camelot Software|Clap Hanz   ,,,,,,,,https://www.vgchartz.com/game/226306/everybodys-golf/?region=All
189,Dead Rising,Series,2006,Aug,08,undefined,Capcom  ,Capcom  ,,,,,,,,https://www.vgchartz.com/game/226044/dead-rising/?region=All
190,Terraria,PC,2011,May,16,undefined,Unknown  ,Re-Logic  ,8.8,,,0.13,,0.01,0.14,https://www.vgchartz.com/game/51349/terraria/?region=All
191,Yo-kai Watch,Series,2015,Nov,06,undefined,Nintendo  ,Level 5  ,,,,,,,,https://www.vgchartz.com/game/226153/yo-kai-watch/?region=All
192,Red Dead Redemption 2,PS4,2018,Oct,26,undefined,Rockstar Games  ,Rockstar Games  ,9.8,,5.26,6.21,0.21,2.26,13.94,https://www.vgchartz.com/game/140683/red-dead-redemption-2/?region=All
193,Call of Duty: Black Ops II,X360,2012,Nov,13,undefined,Activision  ,Treyarch  ,,,8.27,4.32,0.07,1.2,13.86,https://www.vgchartz.com/game/70716/call-of-duty-black-ops-ii/?region=All
194,Call of Duty: Black Ops II,PS3,2012,Nov,13,undefined,Activision  ,Treyarch  ,,,4.99,5.88,0.65,2.28,13.8,https://www.vgchartz.com/game/70715/call-of-duty-black-ops-ii/?region=All
195,Call of Duty: Modern Warfare 2,X360,2009,Nov,10,undefined,Activision  ,Infinity Ward  ,9.5,9.0,8.54,3.63,0.08,1.28,13.53,https://www.vgchartz.com/game/28848/call-of-duty-modern-warfare-2/?region=All
196,Guild Wars,Series,2005,Apr,26,undefined,NCSoft  ,ArenaNet  ,,,,,,,,https://www.vgchartz.com/game/226181/guild-wars/?region=All
197,Call of Duty: WWII,PS4,2017,Nov,03,undefined,Activision  ,Sledgehammer Games  ,8.0,,4.67,6.21,0.4,2.12,13.4,https://www.vgchartz.com/game/170599/call-of-duty-wwii/?region=All
198,Call of Duty: Modern Warfare 3,PS3,2011,Nov,08,undefined,Activision  ,Infinity Ward  ,8.8,,5.54,5.78,0.49,1.54,13.35,https://www.vgchartz.com/game/44605/call-of-duty-modern-warfare-3/?region=All
199,New Super Mario Bros. 2,3DS,2012,Aug,19,undefined,Nintendo  ,Nintendo  ,7.5,,3.95,4.07,2.59,0.72,11.33,https://www.vgchartz.com/game/70735/new-super-mario-bros-2/?region=All
200,Super Smash Bros. Brawl,Wii,2008,Mar,09,undefined,Nintendo  ,Project Sora  ,9.2,9.7,6.64,2.57,2.67,1.03,12.91,https://www.vgchartz.com/game/6962/super-smash-bros-brawl/?region=All
201,Marvel's Spider-Man,PS4,2018,Sep,07,undefined,Sony Interactive Entertainment  ,Insomniac Games  ,9.1,,3.64,3.39,0.32,1.41,8.76,https://www.vgchartz.com/game/120133/marvels-spider-man/?region=All
202,Grand Theft Auto III,PS2,2001,Oct,23,undefined,Rockstar Games  ,DMA Design  ,9.5,,6.99,4.51,0.3,1.3,13.1,https://www.vgchartz.com/game/891/grand-theft-auto-iii/?region=All
203,Portal 2,PC,2011,Apr,19,undefined,Valve  ,Valve Software  ,9.7,,0.33,0.33,,0.1,0.75,https://www.vgchartz.com/game/43865/portal-2/?region=All
204,Saints Row,Series,2006,Aug,29,undefined,THQ  ,Volition|High Voltage Software  ,,,,,,,,https://www.vgchartz.com/game/226310/saints-row/?region=All
205,Minecraft,X360,2013,Jun,04,undefined,Microsoft Studios  ,Mojang  ,,,5.96,2.94,0.02,0.9,9.82,https://www.vgchartz.com/game/51765/minecraft/?region=All
206,Persona,Series,1996,Nov,01,undefined,Atlus  ,Atlus  ,,,,,,,,https://www.vgchartz.com/game/226033/persona/?region=All
207,Scribblenauts,Series,2009,Sep,15,undefined,Warner Bros. Interactive Entertainment  ,5th Cell|Iron Galaxy Studios  ,,,,,,,,https://www.vgchartz.com/game/226261/scribblenauts/?region=All
208,Super Mario Galaxy,Wii,2007,Nov,12,undefined,Nintendo  ,Nintendo EAD Tokyo  ,9.7,9.6,6.06,3.38,1.2,0.76,11.4,https://www.vgchartz.com/game/6963/super-mario-galaxy/?region=All
209,Pokémon Heart Gold / Soul Silver Version,DS,2010,Mar,14,undefined,Nintendo  ,Game Freak  ,8.6,,4.34,2.72,3.96,0.76,11.78,https://www.vgchartz.com/game/34267/pokemon-heart-gold-soul-silver-version/?region=All
210,Super Mario 3D Land,3DS,2011,Nov,13,undefined,Nintendo  ,Nintendo EAD Tokyo  ,8.9,,5.1,3.46,2.15,0.85,11.56,https://www.vgchartz.com/game/50395/super-mario-3d-land/?region=All
211,Call of Duty: Black Ops,PS3,2010,Nov,09,undefined,Activision  ,Treyarch  ,8.7,,6.01,4.4,0.48,1.78,12.67,https://www.vgchartz.com/game/44951/call-of-duty-black-ops/?region=All
212,Grand Theft Auto V,PC,2015,Apr,14,undefined,Rockstar Games  ,Rockstar North  ,,,0.48,0.76,,0.1,1.33,https://www.vgchartz.com/game/83197/grand-theft-auto-v/?region=All
213,Fable,Series,2004,Sep,14,undefined,Microsoft Game Studios  ,Big Blue Box|Lionhead Studios|Flaming Fowl Studios|Playground Games  ,,,,,,,,https://www.vgchartz.com/game/227013/fable/?region=All
214,Animal Crossing: New Leaf,3DS,2013,Jun,09,undefined,Nintendo  ,Nintendo EAD  ,8.6,,2.46,3.06,4.9,0.48,10.9,https://www.vgchartz.com/game/71137/animal-crossing-new-leaf/?region=All
215,Myst,Series,1993,Sep,24,undefined,Broderbund  ,"Cyan, Inc.|Presto Studios|Cyan Worlds|Ubisoft  ",,,,,,,,https://www.vgchartz.com/game/226305/myst/?region=All
216,Momotaro Dentetsu,Series,1988,Dec,02,undefined,Hudson Soft  ,Hudson Soft  ,,,,,,,,https://www.vgchartz.com/game/226303/momotaro-dentetsu/?region=All
217,The Witcher 3: Wild Hunt,PC,2015,May,19,undefined,Warner Bros. Interactive Entertainment  ,CD Projekt Red Studio  ,,,0.29,0.55,,0.07,0.91,https://www.vgchartz.com/game/71483/the-witcher-3-wild-hunt/?region=All
218,"Pokémon: Let's Go, Pikachu/Eevee",NS,2018,Nov,16,undefined,Nintendo  ,Game Freak  ,,,,,,,,https://www.vgchartz.com/game/223377/pokemon-lets-go-pikachueevee/?region=All
219,Mario & Luigi,Series,2003,Nov,17,undefined,Nintendo  ,AlphaDream|Good-Feel|Nintendo|Arzest  ,,,,,,,,https://www.vgchartz.com/game/226197/mario-amp-luigi/?region=All
220,Wario,Series,1994,Mar,13,undefined,Nintendo  ,Nintendo|Treasure|Suzak|Good-Feel  ,,,,,,,,https://www.vgchartz.com/game/226212/wario/?region=All
221,Cooking Mama,Series,2006,Sep,12,undefined,Majesco Entertainment  ,Cooking Mama Limited  ,,,,,,,,https://www.vgchartz.com/game/226215/cooking-mama/?region=All
222,Diablo III,PC,2012,May,15,undefined,Blizzard Entertainment  ,Blizzard Entertainment  ,9.0,,2.5,2.23,,0.53,5.26,https://www.vgchartz.com/game/24178/diablo-iii/?region=All
223,Half-Life 2,PC,2004,Nov,16,undefined,VU Games  ,Valve Software  ,9.7,,2.28,0.02,0.08,,2.37,https://www.vgchartz.com/game/7279/half-life-2/?region=All
224,Jak and Daxter,Series,2001,Dec,03,undefined,Sony Computer Entertainment  ,Naughty Dog|Ready at Dawn|High Impact Games|Nihilistic Software|Mass Media Inc.  ,,,,,,,,https://www.vgchartz.com/game/226265/jak-and-daxter/?region=All
225,Left 4 Dead,Series,2008,Nov,17,undefined,Valve  ,Valve  ,,,,,,,,https://www.vgchartz.com/game/226176/left-4-dead/?region=All
226,Pokémon FireRed / LeafGreen Version,GBA,2004,Sep,07,undefined,Nintendo  ,Game Freak  ,8.3,,4.34,2.65,3.15,0.35,10.49,https://www.vgchartz.com/game/4024/pokemon-firered-leafgreen-version/?region=All
227,SOCOM,Series,2002,Aug,27,undefined,Sony Computer Entertainment  ,Zipper Interactive|Slant Six Games   ,,,,,,,,https://www.vgchartz.com/game/226304/socom/?region=All
228,World of Warcraft,PC,2004,Nov,23,undefined,Blizzard Entertainment  ,Blizzard Entertainment  ,9.2,8.0,0.12,6.24,,,6.35,https://www.vgchartz.com/game/6529/world-of-warcraft/?region=All
229,Yakuza,Series,2006,Sep,05,undefined,Sega  ,Sega  ,,,,,,,,https://www.vgchartz.com/game/226266/yakuza/?region=All
230,Gran Turismo 5,PS3,2010,Nov,24,undefined,Sony Computer Entertainment  ,Polyphony Digital  ,8.3,,2.96,4.87,0.81,2.1,10.75,https://www.vgchartz.com/game/7678/gran-turismo-5/?region=All
231,Super Mario 64,N64,1996,Sep,26,undefined,Nintendo  ,Nintendo EAD  ,9.7,,6.91,2.85,1.91,0.23,11.89,https://www.vgchartz.com/game/2278/super-mario-64/?region=All
232,FIFA 18,PS4,2017,Sep,29,undefined,EA Sports  ,EA Vancouver  ,8.3,,1.27,8.64,0.15,1.73,11.8,https://www.vgchartz.com/game/180525/fifa-18/?region=All
233,The Last of Us Remastered,PS4,2014,Jul,29,undefined,Sony Computer Entertainment  ,Naughty Dog  ,9.5,,2.7,2.86,0.11,1.1,6.77,https://www.vgchartz.com/game/80977/the-last-of-us-remastered/?region=All
234,Gran Turismo 4,PS2,2005,Feb,22,undefined,Sony Computer Entertainment  ,Polyphony Digital  ,8.7,,3.01,0.01,1.1,7.53,11.66,https://www.vgchartz.com/game/887/gran-turismo-4/?region=All
235,Animal Crossing: Wild World,DS,2005,Dec,05,undefined,Nintendo  ,Nintendo EAD  ,8.5,,2.5,3.46,5.33,0.86,12.14,https://www.vgchartz.com/game/82/animal-crossing-wild-world/?region=All
236,The Room,Series,N/A,N/A,N/A,undefined,Unknown  ,Fireproof Games  ,,,,,,,,https://www.vgchartz.com/game/226347/the-room/?region=All
237,Super Mario Land 2: 6 Golden Coins,GB,1992,Nov,02,undefined,Nintendo  ,Nintendo R&D1  ,9.0,,6.16,2.04,2.69,0.29,11.18,https://www.vgchartz.com/game/4437/super-mario-land-2-6-golden-coins/?region=All
238,Wii Party,Series,2010,Oct,03,undefined,Nintendo  ,NDcube|Nintendo  ,,,,,,,,https://www.vgchartz.com/game/226183/wii-party/?region=All
239,Grand Theft Auto IV,X360,2008,Apr,29,undefined,Rockstar Games  ,Rockstar North  ,10.0,,6.8,3.11,0.14,1.04,11.09,https://www.vgchartz.com/game/7103/grand-theft-auto-iv/?region=All
240,Super Mario 64 DS,DS,2004,Nov,20,undefined,Nintendo  ,Nintendo EAD  ,8.6,,0.01,0.0,1.25,,1.26,https://www.vgchartz.com/game/2279/super-mario-64-ds/?region=All
241,Dance Dance Revolution,Series,1998,Sep,26,undefined,Konami  ,Konami|Bemani  ,,,,,,,,https://www.vgchartz.com/game/226272/dance-dance-revolution/?region=All
242,God of War (2018),PS4,2018,Apr,20,undefined,Sony Interactive Entertainment  ,SIE Santa Monica Studio  ,9.7,10.0,2.83,2.17,0.13,1.02,6.15,https://www.vgchartz.com/game/120125/god-of-war-2018/?region=All
243,StarCraft,PC,1998,Apr,01,undefined,Blizzard Entertainment  ,Blizzard Entertainment  ,8.7,,0.0,0.04,,0.01,0.05,https://www.vgchartz.com/game/7214/starcraft/?region=All
244,FIFA 17,PS4,2016,Sep,27,undefined,Electronic Arts  ,EA Canada  ,8.9,,1.26,7.95,0.12,1.61,10.94,https://www.vgchartz.com/game/117272/fifa-17/?region=All
245,Super Mario Party,NS,2018,Oct,05,undefined,Nintendo  ,"Nd Cube Co., Ltd.  ",7.3,,2.12,1.64,0.85,0.36,4.97,https://www.vgchartz.com/game/222153/super-mario-party/?region=All
246,Gran Turismo,PS,1998,Apr,30,undefined,Sony Computer Entertainment  ,Polyphony Digital  ,9.5,,4.02,3.87,2.54,0.52,10.95,https://www.vgchartz.com/game/884/gran-turismo/?region=All
247,The Witcher 3: Wild Hunt,PS4,2015,May,19,undefined,Warner Bros. Interactive Entertainment  ,CD Projekt Red Studio  ,,,1.48,2.82,0.28,0.81,5.39,https://www.vgchartz.com/game/71482/the-witcher-3-wild-hunt/?region=All
248,Splatoon 2,NS,2017,Jul,21,undefined,Nintendo  ,Nintendo EPD  ,8.2,,1.9,1.8,3.01,0.34,7.04,https://www.vgchartz.com/game/153120/splatoon-2/?region=All
249,Call of Duty: Modern Warfare 2,PS3,2009,Nov,10,undefined,Activision  ,Infinity Ward  ,9.5,,4.99,3.66,0.38,1.59,10.61,https://www.vgchartz.com/game/28847/call-of-duty-modern-warfare-2/?region=All
250,Farming Simulator,Series,2008,Apr,14,undefined,Astragon  ,Giants Software  ,,,,,,,,https://www.vgchartz.com/game/226279/farming-simulator/?region=All
251,Grand Theft Auto IV,PS3,2008,Apr,29,undefined,Rockstar Games  ,Rockstar North  ,10.0,9.0,4.79,3.73,0.44,1.62,10.57,https://www.vgchartz.com/game/7102/grand-theft-auto-iv/?region=All
252,Super Mario All-Stars,SNES,1993,Aug,01,undefined,Nintendo  ,Nintendo EAD  ,,9.5,5.99,2.15,2.12,0.29,10.55,https://www.vgchartz.com/game/4432/super-mario-all-stars/?region=All
253,Rocket League,Series,2015,Jul,07,undefined,Psyonix  ,Psyonix  ,,,,,,,,https://www.vgchartz.com/game/226340/rocket-league/?region=All
254,Call of Duty: Ghosts,X360,2013,Nov,05,undefined,Activision  ,Infinity Ward  ,6.9,,6.76,2.64,0.04,0.98,10.41,https://www.vgchartz.com/game/71508/call-of-duty-ghosts/?region=All
255,Tomodachi,Series,2014,Jun,06,undefined,Nintendo  ,Nintendo  ,,,,,,,,https://www.vgchartz.com/game/226178/tomodachi/?region=All
256,Star Fox,Series,1993,Mar,26,undefined,Nintendo  ,Nintendo|Argonaut Software|Rare|Namco|Q-Games|PlatinumGames  ,,,,,,,,https://www.vgchartz.com/game/227084/star-fox/?region=All
257,Just Dance 3,Wii,2011,Oct,07,undefined,Ubisoft  ,Ubisoft Paris  ,7.5,,5.95,3.13,,1.06,10.14,https://www.vgchartz.com/game/48264/just-dance-3/?region=All
258,Call of Duty: Ghosts,PS3,2013,Nov,05,undefined,Activision  ,Infinity Ward  ,7.5,,4.11,4.01,0.39,1.62,10.13,https://www.vgchartz.com/game/71507/call-of-duty-ghosts/?region=All
259,Dragon Ball Xenoverse,Series,2015,Feb,24,undefined,Bandai Namco Games  ,Dimps Corporation  ,,,,,,,,https://www.vgchartz.com/game/226138/dragon-ball-xenoverse/?region=All
260,ARMA,Series,2007,May,04,undefined,505 Games  ,Bohemia Interactive  ,,,,,,,,https://www.vgchartz.com/game/226159/arma/?region=All
261,Buzz!,Series,2005,Oct,21,undefined,Sony Computer Entertainment Europe  ,Relentless Software|Kuju Entertainment|Curve Studios  ,,,,,,,,https://www.vgchartz.com/game/226161/buzz/?region=All
262,Horizon,Series,2017,Feb,28,undefined,Sony Interactive Entertainment  ,Guerrilla Games  ,,,,,,,,https://www.vgchartz.com/game/227375/horizon/?region=All
263,Horizon: Zero Dawn,PS4,2017,Feb,28,undefined,Sony Interactive Entertainment  ,Guerrilla Games  ,9.1,8.0,2.2,2.43,0.28,0.92,5.82,https://www.vgchartz.com/game/85674/horizon-zero-dawn/?region=All
264,Killing Floor,Series,2009,May,14,undefined,Tripwire Interactive  ,Tripwire Interactive|Saber Interactive  ,,,,,,,,https://www.vgchartz.com/game/226076/killing-floor/?region=All
265,MX vs. ATV,Series,N/A,N/A,N/A,undefined,Unknown  ,Rainbow Studios|Beenox|Tantalus Media|Incinerator Studios|THQ Digital Studio Phoenix  ,,,,,,,,https://www.vgchartz.com/game/226444/mx-vs-atv/?region=All
266,Nobunaga's Ambition,Series,1983,Mar,01,undefined,KOEI  ,Koei  ,,,,,,,,https://www.vgchartz.com/game/226142/nobunagas-ambition/?region=All
267,Pitfall,Series,1982,Apr,20,undefined,Activision  ,Activision|Micronics|SRB Software|Luxoflux|Crave Entertainment|Edge of Reality|Torus Games|Beenox   ,,,,,,,,https://www.vgchartz.com/game/226151/pitfall/?region=All
