Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL
11136,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,2003,Jun,05,undefined,Bandai  ,Aki Corporation  ,8.0,,0.04,0.01,0.08,0.0,0.14,https://www.vgchartz.com/game/3601/ultimate-muscle-the-kinnikuman-legacy-legends-vs-new-generation/?region=All
11137,MXGP 2,PS4,2016,Jun,21,undefined,Milestone S.r.l  ,Milestone S.r.l.  ,,,0.05,0.06,,0.02,0.14,https://www.vgchartz.com/game/86446/mxgp-2/?region=All
11138,Edna & Harvey: The Breakout,PC,2013,Oct,25,undefined,Daedalic Entertainment  ,Daedalic Entertainment  ,,,,,,,,https://www.vgchartz.com/game/33489/edna-amp-harvey-the-breakout/?region=All
11139,My Hero One's Justice,XOne,2018,Oct,26,undefined,Bandai Namco Entertainment  ,Byking  ,,,0.12,,,0.01,0.14,https://www.vgchartz.com/game/221857/my-hero-ones-justice/?region=All
11140,Space Venus starring Morning Musume,PS2,2001,Jan,11,undefined,Sony Music Entertainment  ,Sony Music Entertainment Inc.  ,,,,,0.14,,0.14,https://www.vgchartz.com/game/4368/space-venus-starring-morning-musume/?region=All
11141,Dragon Age: Origins - Ultimate Edition,PC,2010,Oct,12,undefined,Electronic Arts  ,BioWare Corp.  ,,,,0.12,,0.01,0.14,https://www.vgchartz.com/game/47126/dragon-age-origins-ultimate-edition/?region=All
11142,To Heart,PS,1999,Mar,25,undefined,Aquaplus  ,Aquaplus  ,,,,,0.13,0.01,0.14,https://www.vgchartz.com/game/4587/to-heart/?region=All
11143,Monster Lab,DS,2008,Nov,04,undefined,Eidos Interactive  ,Backbone Entertainment  ,,,0.12,0.01,,0.01,0.14,https://www.vgchartz.com/game/18331/monster-lab/?region=All
11144,Doukyuusei,PCE,1995,Nov,23,undefined,NEC  ,Flight Plan  ,,,,,0.14,,0.14,https://www.vgchartz.com/game/3004/doukyuusei/?region=All
11145,RockMan & Forte,SNES,1998,Apr,24,undefined,Capcom  ,Capcom  ,,,,,0.14,0.0,0.14,https://www.vgchartz.com/game/3743/rockman-amp-forte/?region=All
11146,The Walking Dead: Season Two,PSV,2014,Jan,01,undefined,Telltale Games  ,Unknown  ,,,0.08,0.01,0.02,0.03,0.14,https://www.vgchartz.com/game/77073/the-walking-dead-season-two/?region=All
11147,History Channel: Civil War - A Nation Divided,X360,2006,Nov,14,undefined,Activision  ,Cauldron Ltd.  ,,,0.13,,,0.01,0.14,https://www.vgchartz.com/game/982/history-channel-civil-war-a-nation-divided/?region=All
11148,Master Jin Jin's IQ Challenge,DS,2007,Oct,08,undefined,Valcon Games  ,ASK  ,,,0.13,0.0,,0.01,0.14,https://www.vgchartz.com/game/7568/master-jin-jins-iq-challenge/?region=All
11149,Persona 4 Arena Ultimax,PS3,2014,Sep,30,undefined,Atlus  ,Arc System Works  ,,,,0.0,0.13,0.0,0.14,https://www.vgchartz.com/game/79137/persona-4-arena-ultimax/?region=All
11150,Gundam Breaker 3,PSV,2016,Mar,03,undefined,Namco Bandai Games  ,Namco Bandai Games  ,,,,,0.14,,0.14,https://www.vgchartz.com/game/86373/gundam-breaker-3/?region=All
11151,FIFA 06 Soccer,GC,2005,Oct,04,undefined,EA Sports  ,EA Canada  ,,,0.11,0.03,,0.0,0.14,https://www.vgchartz.com/game/5076/fifa-06-soccer/?region=All
11152,Rayman Arena,GC,2002,Sep,24,undefined,Ubisoft  ,Ubisoft  ,6.2,,0.11,0.03,,0.0,0.14,https://www.vgchartz.com/game/1854/rayman-arena/?region=All
11153,4X4 EVO 2,GC,2002,Sep,09,undefined,VU Games  ,Terminal Reality  ,5.1,,0.11,0.03,,0.0,0.14,https://www.vgchartz.com/game/4807/4x4-evo-2/?region=All
11154,Pro Yakyuu Netsu Star 2006,PS2,2006,Apr,06,undefined,Namco  ,Namco  ,,,,,0.14,,0.14,https://www.vgchartz.com/game/4110/pro-yakyuu-netsu-star-2006/?region=All
11155,Blazing Angels 2: Secret Missions of WWII,X360,2007,Sep,18,undefined,Ubisoft  ,Ubisoft Romania  ,7.6,,0.11,0.02,,0.01,0.14,https://www.vgchartz.com/game/7483/blazing-angels-2-secret-missions-of-wwii/?region=All
11156,Rodea the Sky Soldier,WiiU,2015,Nov,10,undefined,NIS America  ,Kadokawa Games  ,7.0,,0.1,0.02,0.01,0.01,0.14,https://www.vgchartz.com/game/85181/rodea-the-sky-soldier/?region=All
11157,Rio,PS3,2011,Apr,12,undefined,THQ  ,TBA  ,,,0.04,0.07,,0.02,0.14,https://www.vgchartz.com/game/50249/rio/?region=All
11158,NBA 2K13,WiiU,2012,Nov,18,undefined,2K Sports  ,Visual Concepts  ,7.6,,0.08,0.04,,0.01,0.14,https://www.vgchartz.com/game/70794/nba-2k13/?region=All
11159,Cyber Sled,PS,1995,Oct,18,undefined,Namco  ,Namco  ,,,,,0.13,0.01,0.14,https://www.vgchartz.com/game/3032/cyber-sled/?region=All
11160,Puyo Puyo!! 20th Anniversary,DS,2011,Jul,14,undefined,Sega  ,Sega  ,,,,,0.14,,0.14,https://www.vgchartz.com/game/50944/puyo-puyo-20th-anniversary/?region=All
11161,Shining Soul,GBA,2003,Sep,23,undefined,Atlus  ,Next Entertainment  ,,,0.03,0.01,0.09,0.0,0.14,https://www.vgchartz.com/game/4310/shining-soul/?region=All
11162,Sine Mora,PC,2012,Nov,09,undefined,HandyGames  ,Digital Reality  ,,,,,,,,https://www.vgchartz.com/game/224490/sine-mora/?region=All
11163,Ys VIII: Lacrimosa of Dana,PSV,2017,Sep,12,undefined,NIS America  ,Falcom  ,,,0.01,0.01,0.11,0.01,0.14,https://www.vgchartz.com/game/126892/ys-viii-lacrimosa-of-dana/?region=All
11164,Tower of Guns,PC,2014,Mar,04,undefined,Terrible Posture Games LLC  ,Terrible Posture Games  ,,,,,,,,https://www.vgchartz.com/game/224488/tower-of-guns/?region=All
11165,Angry Video Game Nerd Adventures,PC,2013,Sep,20,undefined,Screenwave Media  ,Freakzone Games  ,,,,,,,,https://www.vgchartz.com/game/79008/angry-video-game-nerd-adventures/?region=All
11166,Ape Escape Academy (jp sales),PSP,2006,Jan,17,undefined,Sony Computer Entertainment  ,Shift  ,,,,0.0,0.13,,0.14,https://www.vgchartz.com/game/4014/ape-escape-academy-jp-sales/?region=All
11167,Paws & Claws: Pet Vet 2,DS,2007,Aug,07,undefined,THQ  ,ValuSoft  ,,,0.13,,,0.01,0.14,https://www.vgchartz.com/game/16986/paws-amp-claws-pet-vet-2/?region=All
11168,Fairy Fencer F,PC,2015,Aug,04,undefined,Idea Factory International  ,Compile Heart  ,,,,,,,,https://www.vgchartz.com/game/85818/fairy-fencer-f/?region=All
11169,Overstrike,X360,2013,May,28,undefined,Electronic Arts  ,Insomniac Games  ,,,0.09,0.03,,0.01,0.14,https://www.vgchartz.com/game/51768/overstrike/?region=All
11170,Create,X360,2010,Nov,16,undefined,Electronic Arts  ,EA Bright Light  ,6.3,,0.1,0.03,,0.01,0.14,https://www.vgchartz.com/game/46532/create/?region=All
11171,In the Hunt,PS,1996,Mar,01,undefined,THQ  ,Xing Entertainment  ,,,0.03,0.02,0.07,0.01,0.14,https://www.vgchartz.com/game/3555/in-the-hunt/?region=All
11172,Daytona USA Championship Circuit Edition,SAT,1996,Nov,25,undefined,Sega  ,Sega-AM3  ,,,,,0.14,,0.14,https://www.vgchartz.com/game/3054/daytona-usa-championship-circuit-edition/?region=All
11173,Marvel vs. Capcom 2,XB,2003,Mar,27,undefined,Capcom  ,Capcom  ,,,0.09,0.03,0.01,0.0,0.14,https://www.vgchartz.com/game/1273/marvel-vs-capcom-2/?region=All
11174,Sega Genesis Collection,PS2,2006,Nov,07,undefined,Sega  ,Digital Eclipse  ,,,,0.02,,0.12,0.14,https://www.vgchartz.com/game/2003/sega-genesis-collection/?region=All
11175,NCIS,X360,2011,Nov,01,undefined,Ubisoft  ,Ubisoft  ,,,0.1,0.02,,0.01,0.14,https://www.vgchartz.com/game/63770/ncis/?region=All
11176,Hard Rock Casino,PSP,2007,Apr,24,undefined,Crave Entertainment  ,Crave Entertainment  ,3.8,,0.12,0.0,,0.01,0.14,https://www.vgchartz.com/game/6082/hard-rock-casino/?region=All
11177,140,PC,2013,Oct,16,undefined,Carlsen Games  ,Carlsen Games  ,,,,,,,,https://www.vgchartz.com/game/224483/140/?region=All
11178,Imagine: Fashion Stylist,DS,2010,Nov,02,undefined,Ubisoft  ,Magic Pockets  ,,,0.13,,,0.01,0.14,https://www.vgchartz.com/game/48321/imagine-fashion-stylist/?region=All
11179,Fear Factor: Unleashed,GBA,2004,Nov,17,undefined,Hip Interactive  ,Arush Entertainment  ,3.0,,0.1,0.04,,0.0,0.14,https://www.vgchartz.com/game/14869/fear-factor-unleashed/?region=All
11180,Cat Goes Fishing,PC,2015,Jan,20,undefined,Unknown  ,Cat5Games  ,,,,,,,,https://www.vgchartz.com/game/224481/cat-goes-fishing/?region=All
11181,Robots,DS,2005,Feb,24,undefined,VU Games  ,Amaze Entertainment  ,4.5,,0.12,0.0,,0.01,0.14,https://www.vgchartz.com/game/5644/robots/?region=All
11182,Shantae and the Pirate's Curse,PC,2015,Apr,23,undefined,WayForward  ,WayForward  ,,,,,,,,https://www.vgchartz.com/game/223109/shantae-and-the-pirates-curse/?region=All
11183,Deception IV: Blood Ties,PSV,2014,Mar,25,undefined,Tecmo Koei  ,Tecmo Koei Games  ,,,0.02,0.03,0.07,0.02,0.14,https://www.vgchartz.com/game/75667/deception-iv-blood-ties/?region=All
11184,Alvin and the Chipmunks,DS,2007,Dec,04,undefined,Brash Entertainment  ,Sensory Sweep Studios  ,,,0.12,0.0,,0.01,0.14,https://www.vgchartz.com/game/13172/alvin-and-the-chipmunks/?region=All
11185,Heroes over Europe,X360,2009,Sep,15,undefined,Ubisoft  ,Transmission Games  ,,,0.1,0.02,,0.01,0.14,https://www.vgchartz.com/game/30396/heroes-over-europe/?region=All
11186,Absolute Drift,PC,2015,Jul,29,undefined,Funselektor Labs Inc.  ,Funselektor Labs Inc.  ,,,,,,,,https://www.vgchartz.com/game/224480/absolute-drift/?region=All
11187,Houshinengi,PS,1998,Sep,10,undefined,KOEI  ,Koei / Inis  ,,,,,0.13,0.01,0.14,https://www.vgchartz.com/game/3369/houshinengi/?region=All
11188,Valhalla Knights: Eldar Saga,Wii,2009,Sep,29,undefined,Xseed Games  ,K2 / Kurogane  ,3.5,7.9,0.1,0.01,0.01,0.01,0.14,https://www.vgchartz.com/game/27305/valhalla-knights-eldar-saga/?region=All
11189,Teslagrad,PC,2015,Sep,15,undefined,Rain Games  ,Rain Games  ,,,,,,,,https://www.vgchartz.com/game/79809/teslagrad/?region=All
11190,7th Dragon,DS,2009,Mar,05,undefined,Sega  ,imageepoch Inc.  ,,,,,0.14,,0.14,https://www.vgchartz.com/game/32615/7th-dragon/?region=All
11191,Pet Pals: Animal Doctor,Wii,2008,Nov,11,undefined,Legacy Interactive  ,Legacy Interactive  ,,,0.13,,,0.01,0.14,https://www.vgchartz.com/game/25894/pet-pals-animal-doctor/?region=All
11192,Garden Rescue,PC,2015,Feb,02,undefined,Rainbow Games  ,Rainbow Games  ,,,,,,,,https://www.vgchartz.com/game/224318/garden-rescue/?region=All
11193,LEGO Island Xtreme Stunts,GBA,2002,Nov,15,undefined,LEGO Media  ,Silicon Dreams  ,,,0.1,0.04,,0.0,0.14,https://www.vgchartz.com/game/27265/lego-island-xtreme-stunts/?region=All
11194,Happy Feet,Wii,2006,Nov,13,undefined,Midway Games  ,Artificial Mind and Movement  ,,,0.12,0.0,,0.01,0.14,https://www.vgchartz.com/game/5178/happy-feet/?region=All
11195,MotoGP 17,PS4,2017,Jul,11,undefined,Koch Media  ,Milestone S.r.l.  ,,,0.04,0.07,,0.02,0.14,https://www.vgchartz.com/game/168648/motogp-17/?region=All
11196,Bust-A-Move Deluxe,PSP,2006,Apr,04,undefined,Majesco  ,Dreams  ,7.1,,0.13,0.0,,0.01,0.14,https://www.vgchartz.com/game/282/bust-a-move-deluxe/?region=All
11197,Guilty Gear Xrd: Sign,PC,2015,Dec,09,undefined,Arc System Works  ,Arc System Works  ,,,,,,,,https://www.vgchartz.com/game/224398/guilty-gear-xrd-sign/?region=All
11198,UEFA Euro 2004: Portugal,PS2,2004,May,04,undefined,EA Sports  ,EA Canada  ,,,0.07,0.05,,0.02,0.14,https://www.vgchartz.com/game/5957/uefa-euro-2004-portugal/?region=All
11199,World Soccer Winning Eleven 9 Bonus Pack,PS2,2006,Jan,26,undefined,Konami  ,Konami Computer Entertainment Tokyo  ,,,,,0.14,,0.14,https://www.vgchartz.com/game/13658/world-soccer-winning-eleven-9-bonus-pack/?region=All
11200,Hot Wheels: World Race,GBA,2003,Nov,14,undefined,THQ  ,Climax Group  ,,,0.1,0.04,,0.0,0.14,https://www.vgchartz.com/game/27123/hot-wheels-world-race/?region=All
11201,Major League Baseball 2K8,Wii,2008,Mar,03,undefined,2K Sports  ,Kush Games  ,,,0.13,,,0.01,0.14,https://www.vgchartz.com/game/14575/major-league-baseball-2k8/?region=All
11202,Touch My Katamari,PSV,2012,Feb,21,undefined,Namco Bandai Games  ,Namco Bandai Games  ,,,0.07,0.04,,0.03,0.14,https://www.vgchartz.com/game/70427/touch-my-katamari/?region=All
11203,Vertiginous Golf,PC,2014,Mar,07,undefined,Fellow Traveller  ,Kinelco|Lone Elk Creative  ,,,,,,,,https://www.vgchartz.com/game/79636/vertiginous-golf/?region=All
11204,NBA Jam,XB,2003,Sep,23,undefined,Acclaim Entertainment  ,Acclaim Entertainment  ,,,0.1,0.03,,0.0,0.14,https://www.vgchartz.com/game/1523/nba-jam/?region=All
11205,Hyperdimension Neptunia Re;Birth1,PSV,2014,Aug,26,undefined,Idea Factory  ,Idea Factory  ,,,0.05,,0.07,0.02,0.14,https://www.vgchartz.com/game/77126/hyperdimension-neptunia-rebirth1/?region=All
11206,World Tour Soccer 2002,PS2,2002,Feb,17,undefined,Sony Computer Entertainment  ,SCEE London Studio  ,,,0.07,0.05,,0.02,0.14,https://www.vgchartz.com/game/2714/world-tour-soccer-2002/?region=All
11207,Scene It? Bright Lights! Big Screen!,X360,2009,Nov,17,undefined,Warner Bros. Interactive  ,Screenlife Games  ,6.2,,0.12,0.0,,0.01,0.14,https://www.vgchartz.com/game/38499/scene-it-bright-lights-big-screen/?region=All
11208,Fairy Fencer F: Advent Dark Force,PS4,2016,Jul,26,undefined,Idea Factory International  ,Compile Heart  ,,,0.06,,0.06,0.01,0.14,https://www.vgchartz.com/game/85402/fairy-fencer-f-advent-dark-force/?region=All
11209,Interactive Sampler Disc 6,PS,1998,Jan,01,undefined,Sony Computer Entertainment  ,Various  ,,,0.08,0.05,,0.01,0.14,https://www.vgchartz.com/game/49591/interactive-sampler-disc-6/?region=All
11210,Jikkyou Powerful Pro Baseball Heroes,3DS,2016,Dec,15,undefined,Konami Digital Entertainment  ,Konami  ,,,,,0.14,,0.14,https://www.vgchartz.com/game/150226/jikkyou-powerful-pro-baseball-heroes/?region=All
11211,Apex,XB,2003,Feb,17,undefined,Atari  ,Milestone  ,,,0.1,0.03,,0.0,0.14,https://www.vgchartz.com/game/92/apex/?region=All
11212,Kamen Rider Battle: Ganbaride Card Battle Taisen,DS,2010,Jul,29,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.14,,0.14,https://www.vgchartz.com/game/45090/kamen-rider-battle-ganbaride-card-battle-taisen/?region=All
11213,Tomb Raider: The Prophecy,GBA,2002,Nov,12,undefined,Ubisoft  ,Ubisoft Milan  ,,,0.1,0.04,,0.0,0.14,https://www.vgchartz.com/game/21610/tomb-raider-the-prophecy/?region=All
11214,Vampire Night,PS2,2001,Nov,14,undefined,Namco  ,Wow Entertainment  ,6.4,,0.07,0.05,,0.02,0.14,https://www.vgchartz.com/game/2590/vampire-night/?region=All
11215,Go Play: Circus Star,Wii,2009,Jun,09,undefined,Majesco  ,N-Fusion Interactive Entertainment Corp.  ,,,0.13,,,0.01,0.14,https://www.vgchartz.com/game/32547/go-play-circus-star/?region=All
11216,Metal Slug 7,DS,2008,Nov,18,undefined,Ignition Entertainment  ,SNK Playmore Corporation  ,6.9,,0.12,0.0,0.01,0.01,0.14,https://www.vgchartz.com/game/16528/metal-slug-7/?region=All
11217,Guilty Gear,PS,1998,Oct,31,undefined,Atlus  ,Arc System Works  ,,,0.03,0.02,0.07,0.01,0.14,https://www.vgchartz.com/game/3436/guilty-gear/?region=All
11218,Gyakuten Saiban 2,GBA,2002,Oct,18,undefined,Capcom  ,Capcom  ,,,,,0.14,,0.14,https://www.vgchartz.com/game/4005/gyakuten-saiban-2/?region=All
11219,Battlepaths,PC,2012,Oct,28,undefined,Digerati Distribution  ,Key17 Games  ,,,,,,,,https://www.vgchartz.com/game/82734/battlepaths/?region=All
11220,The Elder Scrolls Online: Morrowind,XOne,2017,Jun,06,undefined,Bethesda Softworks  ,ZeniMax Online Studios  ,,,0.09,0.03,,0.01,0.14,https://www.vgchartz.com/game/155315/the-elder-scrolls-online-morrowind/?region=All
11221,Fashion Studio: Paris Collection,DS,2009,Mar,31,undefined,Ubisoft  ,Ubisoft  ,,,0.13,,,0.01,0.14,https://www.vgchartz.com/game/31470/fashion-studio-paris-collection/?region=All
11222,"Warhammer 40,000: Inquisitor - Martyr",PC,2018,Jun,05,undefined,NeocoreGames  ,NeoCoreGames  ,,,,,,,,https://www.vgchartz.com/game/224479/warhammer-40000-inquisitor-martyr/?region=All
11223,World Championship Poker 2: Featuring Howard Lederer,PSP,2005,Dec,11,undefined,Crave Entertainment  ,Point of View  ,7.0,,0.12,0.0,,0.01,0.14,https://www.vgchartz.com/game/2691/world-championship-poker-2-featuring-howard-lederer/?region=All
11224,Final Fantasy IV,PC,2014,Sep,17,undefined,Square Enix  ,Square Enix  ,,,,,,,,https://www.vgchartz.com/game/224478/final-fantasy-iv/?region=All
11225,Age of Empires: Collector's Edition,PC,2000,Nov,02,undefined,Microsoft  ,Ensemble Studios  ,,,0.02,0.1,,0.01,0.14,https://www.vgchartz.com/game/30382/age-of-empires-collectors-edition/?region=All
11226,Mary-Kate and Ashley: Crush Course,PS,2001,Aug,31,undefined,Acclaim Entertainment  ,n-Space  ,,,0.08,0.05,,0.01,0.14,https://www.vgchartz.com/game/31080/mary-kate-and-ashley-crush-course/?region=All
11227,NHL Breakaway 98,PS,1997,Sep,30,undefined,Acclaim Entertainment  ,Sculptured Software  ,,,0.08,0.05,,0.01,0.14,https://www.vgchartz.com/game/30824/nhl-breakaway-98/?region=All
11228,Risen,PC,2009,Oct,02,undefined,Deep Silver  ,Piranha Bytes  ,7.8,,,0.12,,0.02,0.14,https://www.vgchartz.com/game/33934/risen/?region=All
11229,Disney's Cinderella: Magical Dreams,GBA,2005,Sep,20,undefined,Buena Vista  ,Culture Brain  ,6.0,,0.1,0.04,,0.0,0.14,https://www.vgchartz.com/game/26506/disneys-cinderella-magical-dreams/?region=All
11230,Gourmet Chef: Cook Your Way to Fame,DS,2008,Jun,24,undefined,Ubisoft  ,N/A  ,,,0.13,,,0.01,0.14,https://www.vgchartz.com/game/21604/gourmet-chef-cook-your-way-to-fame/?region=All
11231,MotoGP '06,X360,2006,Jun,12,undefined,THQ  ,Climax Studios  ,8.3,,0.11,0.01,,0.01,0.14,https://www.vgchartz.com/game/1428/motogp-06/?region=All
11232,Tiger Woods PGA Tour 2005,GC,2004,Sep,20,undefined,EA Sports  ,EA Redwood Shores  ,,,0.1,0.03,,0.0,0.14,https://www.vgchartz.com/game/23382/tiger-woods-pga-tour-2005/?region=All
11233,Metal Gear Solid V: Ground Zeroes,X360,2014,Mar,18,undefined,Konami Digital Entertainment  ,Kojima Productions  ,8.3,,0.06,0.05,0.01,0.01,0.14,https://www.vgchartz.com/game/70886/metal-gear-solid-v-ground-zeroes/?region=All
11234,G.I. Joe: The Rise of Cobra,DS,2009,Aug,04,undefined,Electronic Arts  ,Fall Line Studio  ,5.6,,0.11,0.01,,0.01,0.14,https://www.vgchartz.com/game/32700/gi-joe-the-rise-of-cobra/?region=All
11235,Tropico 5,PC,2015,Jan,01,undefined,Kalypso Media  ,Haemimont Games  ,,,0.04,0.09,,0.01,0.14,https://www.vgchartz.com/game/78529/tropico-5/?region=All
11236,Naruto Shippuden: Kizuna Drive,PSP,2011,Mar,22,undefined,Namco Bandai  ,Bandai Namco Games  ,7.0,,0.04,0.03,0.05,0.02,0.14,https://www.vgchartz.com/game/44752/naruto-shippuden-kizuna-drive/?region=All
11237,Salt Lake 2002,PS2,2002,Jan,29,undefined,Eidos Interactive  ,Attention To Detail  ,,,0.07,0.05,,0.02,0.14,https://www.vgchartz.com/game/1963/salt-lake-2002/?region=All
11238,ESPN MLB Baseball,XB,2004,Apr,06,undefined,Sega  ,Blue Shift  ,,,0.1,0.03,,0.0,0.14,https://www.vgchartz.com/game/655/espn-mlb-baseball/?region=All
11239,X-Blades,PS3,2009,Feb,10,undefined,SouthPeak Interactive  ,Gaijin Entertainment  ,5.9,,0.07,0.03,0.02,0.01,0.14,https://www.vgchartz.com/game/23987/x-blades/?region=All
11240,Gladius,XB,2003,Oct,28,undefined,LucasArts  ,LucasArts  ,,,0.1,0.03,,0.0,0.14,https://www.vgchartz.com/game/863/gladius/?region=All
11241,Legends of Wrestling,XB,2002,May,27,undefined,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,,,0.1,0.03,,0.0,0.14,https://www.vgchartz.com/game/1168/legends-of-wrestling/?region=All
11242,Lips: I Love The 80s,X360,2010,Apr,02,undefined,Microsoft Game Studios  ,iNiS  ,,,,0.12,,0.02,0.14,https://www.vgchartz.com/game/44319/lips-i-love-the-80s/?region=All
11243,Magnetica,DS,2006,Jun,05,undefined,Nintendo  ,Mitchell  ,,,0.08,0.01,0.03,0.01,0.14,https://www.vgchartz.com/game/1238/magnetica/?region=All
11244,NBA 2K Playgrounds 2,NS,2018,Nov,09,undefined,2K Games  ,Saber Interactive  ,,,0.07,0.05,,0.01,0.14,https://www.vgchartz.com/game/222758/nba-2k-playgrounds-2/?region=All
11245,Queen's Gate: Spiral Chaos,PSP,2011,Jul,28,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.14,,0.14,https://www.vgchartz.com/game/49181/queens-gate-spiral-chaos/?region=All
11246,Nayuta no Kiseki,PSP,2012,Jul,26,undefined,Nihon Falcom Corp   ,Nihon Falcom Corporation  ,,,,,0.14,,0.14,https://www.vgchartz.com/game/70864/nayuta-no-kiseki/?region=All
11247,Top Spin 3,DS,2008,Jun,23,undefined,2K Sports  ,Pam Development  ,,,0.11,0.02,,0.01,0.14,https://www.vgchartz.com/game/16881/top-spin-3/?region=All
11248,Spy Hunter 2,XB,2003,Nov,24,undefined,Midway Games  ,Angel Studios  ,,,0.1,0.03,,0.0,0.13,https://www.vgchartz.com/game/2168/spy-hunter-2/?region=All
11249,Rogue Warrior,PS3,2009,Dec,01,undefined,Bethesda Softworks  ,Rebellion Developments  ,2.5,,0.11,0.02,,0.01,0.13,https://www.vgchartz.com/game/13803/rogue-warrior/?region=All
11250,Open Season,DS,2006,Sep,19,undefined,Ubisoft  ,Ubisoft Montreal  ,7.4,,0.12,0.0,,0.01,0.13,https://www.vgchartz.com/game/5555/open-season/?region=All
11251,Resident Evil: Revelations 2,PSV,2015,Aug,15,undefined,Sony Computer Entertainment  ,Capcom  ,,,0.0,0.04,0.08,0.01,0.13,https://www.vgchartz.com/game/85790/resident-evil-revelations-2/?region=All
11252,Avatar: The Last Airbender - The Burning Earth,X360,2007,Nov,19,undefined,THQ  ,THQ Australia  ,,,0.11,0.01,,0.01,0.13,https://www.vgchartz.com/game/12827/avatar-the-last-airbender-the-burning-earth/?region=All
11253,Let's Play Ballerina,DS,2010,Jun,08,undefined,Deep Silver  ,ZigZagIsland  ,,,0.13,,,0.01,0.13,https://www.vgchartz.com/game/41645/lets-play-ballerina/?region=All
11254,Front Mission Evolved,PC,2010,Sep,28,undefined,Square Enix  ,Double Helix Games  ,,,0.05,0.0,,0.0,0.05,https://www.vgchartz.com/game/34921/front-mission-evolved/?region=All
11255,Backyard Soccer,PS,2001,Sep,28,undefined,Infogrames  ,Humongous Entertainment  ,,,0.07,0.05,,0.01,0.13,https://www.vgchartz.com/game/17271/backyard-soccer/?region=All
11256,Monster Jam,DS,2007,Nov,13,undefined,Activision  ,Torus Games  ,,,0.12,0.0,,0.01,0.13,https://www.vgchartz.com/game/12749/monster-jam/?region=All
11257,Cruise Ship Vacation Games,Wii,2009,Sep,08,undefined,GameMill  ,Frozen Codebase  ,,,0.12,0.0,,0.01,0.13,https://www.vgchartz.com/game/35705/cruise-ship-vacation-games/?region=All
11258,Kung Fu Panda 2,Wii,2011,May,24,undefined,THQ  ,THQ  ,3.0,,0.07,0.05,,0.01,0.13,https://www.vgchartz.com/game/50849/kung-fu-panda-2/?region=All
11259,Back At The Barnyard: Slop Bucket Games,DS,2008,Oct,20,undefined,THQ  ,Firemint  ,,,0.12,0.0,,0.01,0.13,https://www.vgchartz.com/game/24699/back-at-the-barnyard-slop-bucket-games/?region=All
11260,Final Fantasy XI: Rise of the Zilart,PS2,2003,Apr,17,undefined,Square Enix  ,Square Enix  ,,,,,0.13,,0.13,https://www.vgchartz.com/game/3329/final-fantasy-xi-rise-of-the-zilart/?region=All
11261,Vampire Moon: The Mystery of the Hidden Sun,DS,2010,Oct,05,undefined,City Interactive  ,City Interactive  ,,,0.12,0.01,,0.01,0.13,https://www.vgchartz.com/game/47505/vampire-moon-the-mystery-of-the-hidden-sun/?region=All
11262,James Bond 007: Nightfire,GBA,2003,Mar,17,undefined,Electronic Arts  ,JV Games  ,7.2,,0.1,0.04,,0.0,0.13,https://www.vgchartz.com/game/25566/james-bond-007-nightfire/?region=All
11263,Little League World Series Baseball 2009,DS,2009,Jun,23,undefined,Activision  ,Black Lantern Studios  ,,,0.12,,,0.01,0.13,https://www.vgchartz.com/game/32578/little-league-world-series-baseball-2009/?region=All
11264,Nobunaga no Yabou: Tendou,PS3,2010,Mar,04,undefined,KOEI  ,Koei  ,,,,,0.13,,0.13,https://www.vgchartz.com/game/42496/nobunaga-no-yabou-tendou/?region=All
11265,Need for Speed Underground 2,DS,2005,May,10,undefined,Electronic Arts  ,Pocketeers  ,,,0.11,0.02,,0.01,0.13,https://www.vgchartz.com/game/5492/need-for-speed-underground-2/?region=All
11266,Nitrobike,Wii,2008,Jan,15,undefined,Ubisoft  ,Left Field Productions  ,,,0.11,0.01,,0.01,0.13,https://www.vgchartz.com/game/13790/nitrobike/?region=All
11267,Medalot 7,3DS,2012,Sep,13,undefined,Rocket Company  ,Delta Factory  ,,,,,0.13,,0.13,https://www.vgchartz.com/game/70968/medalot-7/?region=All
11268,Bio FREAKS,PS,1998,Apr,30,undefined,Midway Games  ,Saffire Corporation  ,,,0.07,0.05,,0.01,0.13,https://www.vgchartz.com/game/17364/bio-freaks/?region=All
11269,Castlevania Chronicles,PS,2001,Oct,08,undefined,Konami  ,Konami Computer Entertainment Tokyo  ,7.2,,0.07,0.05,,0.01,0.13,https://www.vgchartz.com/game/321/castlevania-chronicles/?region=All
11270,Pinball Hall of Fame: The Gottlieb Collection,Wii,2010,Jan,19,undefined,Crave Entertainment  ,FarSight Studios  ,,,0.12,0.0,,0.01,0.13,https://www.vgchartz.com/game/12572/pinball-hall-of-fame-the-gottlieb-collection/?region=All
11271,Suzumiya Haruhi no Tomadoi,PS2,2008,Jan,31,undefined,Banpresto  ,Banpresto  ,,,,,0.13,,0.13,https://www.vgchartz.com/game/15988/suzumiya-haruhi-no-tomadoi/?region=All
